ComponentID,DrawableID,TextureID,Name,TorsoComponentID,TorsoDrawableID,TorsoTextureID
11,14,9,"Rotes Karohemd",3,1,0
11,14,10,"Mintgrünes Karohemd",3,1,0
11,14,11,"Graues Karohemd",3,1,0
11,14,12,"Patriotisches Karohemd",3,1,0
11,14,13,"Grelles Karohemd",3,1,0
11,14,14,"Wald-Karohemd",3,1,0
11,14,15,"Hellbraunes Karohemd",3,1,0
11,16,0,"Cerveza, V-Ausschnitt",3,0,0
11,16,1,"Los Santos, V-Ausschnitt",3,0,0
11,16,2,"Farshtunken, V-Ausschnitt",3,0,0
11,17,0,"Blaues Tanktop",3,5,0
11,17,1,"Gelbes Tanktop",3,5,0
11,17,2,"Oranges Tanktop",3,5,0
11,17,3,"Magenta Yeti Tanktop",3,5,0
11,17,4,"Tropisches Tanktop",3,5,0
11,17,5,"Mintgrünes Tanktop",3,5,0
11,18,0,"Weihnachtsmann-T-Shirt",3,0,0
11,18,1,"Elfen-T-Shirt",3,0,0
11,18,2,"Schneemann-T-Shirt",3,0,0
11,18,3,"Rentier-T-Shirt",3,0,0
11,19,0,"Weihnachtsmannjacke",3,1,0
11,19,1,"Elfenjacke",3,1,0
11,20,0,"Weißer Zweireiher",3,1,0
11,20,1,"Blauer Zweireiher",3,1,0
11,20,2,"Grauer Zweireiher",3,1,0
11,20,3,"Brauner Zweireiher",3,1,0
11,21,0,"Silberne Weste mit Taschenuhr",3,11,0
11,21,1,"Blaue Weste mit Taschenuhr",3,11,0
11,21,2,"Graue Weste mit Taschenuhr",3,11,0
11,21,3,"Braune Weste mit Taschenuhr",3,11,0
11,22,0,"Weißes Love-T-Shirt",3,0,0
11,22,1,"Schwarzes Love-T-Shirt",3,0,0
11,22,2,"Rotes Love-T-Shirt",3,0,0
11,23,0,"Olivgrünes Sportsakko",3,1,0
11,23,1,"Violettes Sportsakko",3,1,0
11,23,2,"Marineblaues Sportsakko",3,1,0
11,23,3,"Weißes Sportsakko",3,1,0
11,24,0,"Hellgraues Sakko",3,1,0
11,24,1,"Olivgrünes Sakko",3,1,0
11,24,2,"Lila Sakko",3,1,0
11,24,3,"Hummerrotes Sakko",3,1,0
11,24,4,"Dezent blaues Sakko",3,1,0
11,24,5,"Braunes Sakko",3,1,0
11,24,6,"Altmodisches Sakko",3,1,0
11,24,7,"Cremefarbenes Sakko",3,1,0
11,24,8,"Aschgraues Sakko",3,1,0
11,24,9,"Marineblaues Karosakko",3,1,0
11,24,10,"Silbernes Karosakko",3,1,0
11,24,11,"Graues Karosakko",3,1,0
11,24,12,"Weißes Sakko",3,1,0
11,25,0,"Gelb karierte Weste",3,11,0
11,25,1,"Silberne Weste",3,11,0
11,25,2,"Babyblaue Weste",3,11,0
11,25,3,"Braune Weste",3,11,0
11,25,4,"Graue karierte Weste",3,11,0
11,25,5,"Lila karierte Weste",3,11,0
11,25,6,"Olivgrün karierte Weste",3,11,0
11,25,7,"Aschgraue Weste",3,11,0
11,25,8,"Blau-graue Weste",3,11,0
11,25,9,"Hellbraune Weste",3,11,0
11,26,0,"Marineblau, reingesteckt",3,11,0
11,26,1,"Grün, reingesteckt",3,11,0
11,26,2,"Aschgrau, reingesteckt",3,11,0
11,26,3,"Gelb, reingesteckt",3,11,0
11,26,4,"Zitronengelb, reingesteckt",3,11,0
11,26,5,"Pink, reingesteckt",3,11,0
11,26,6,"Rotblau kariert, reingesteckt",3,11,0
11,26,7,"Lila kariert, reingesteckt",3,11,0
11,26,8,"Blau kariert, reingesteckt",3,11,0
11,26,9,"Grau kariert, reingesteckt",3,11,0
11,27,0,"Schwarzer Zweireiher",3,1,0
11,27,1,"Steingrauer Zweireiher",3,1,0
11,27,2,"Blauer Zweireiher",3,1,0
11,28,0,"Schwarze Maßjacke",3,1,0
11,28,1,"Graue Maßjacke",3,1,0
11,28,2,"Blaue Maßjacke",3,1,0
11,29,0,"Schwarze normale Jacke (offen)",3,1,0
11,29,1,"Graue normale Jacke (offen)",3,1,0
11,29,2,"Blaue normale Jacke (offen)",3,1,0
11,29,3,"Türkise normale Jacke (offen)",3,1,0
11,29,4,"Rote normale Jacke (offen)",3,1,0
11,29,5,"Weiße normale Jacke (offen)",3,1,0
11,29,6,"Braune normale Jacke (offen)",3,1,0
11,29,7,"Schneeweiße norm. Jacke (off.)",3,1,0
11,30,0,"Schwarze normale Jacke",3,1,0
11,30,1,"Graue normale Jacke",3,1,0
11,30,2,"Blaue normale Jacke",3,1,0
11,30,3,"Türkise normale Jacke",3,1,0
11,30,4,"Rote normale Jacke",3,1,0
11,30,5,"Weiße normale Jacke",3,1,0
11,30,6,"Braune normale Jacke",3,1,0
11,30,7,"Schneeweiße normale Jacke",3,1,0
11,31,0,"Schwarze enge Jacke (offen)",3,1,0
11,31,1,"Graue enge Jacke (offen)",3,1,0
11,31,2,"Blaue enge Jacke (offen)",3,1,0
11,31,3,"Türkise enge Jacke (offen)",3,1,0
11,31,4,"Rote enge Jacke (offen)",3,1,0
11,31,5,"Weiße enge Jacke (offen)",3,1,0
11,31,6,"Braune enge Jacke (offen)",3,1,0
11,31,7,"Schneeweiße enge Jacke (offen)",3,1,0
11,32,0,"Schwarze enge Jacke",3,1,0
11,32,1,"Graue enge Jacke",3,1,0
11,32,2,"Blaue enge Jacke",3,1,0
11,32,3,"Türkise enge Jacke",3,1,0
11,32,4,"Rote enge Jacke",3,1,0
11,32,5,"Weiße enge Jacke",3,1,0
11,32,6,"Braune enge Jacke",3,1,0
11,32,7,"Schneeweiße enge Jacke",3,1,0
11,33,0,"Grau gestreiftes T-Shirt",3,0,0
11,34,0,"Love Fist, V-Ausschnitt",3,0,0
11,34,1,"Blau gestreift, V-Ausschnitt",3,0,0
11,35,0,"Weiß abgesetztes Sportsakko",3,1,0
11,35,1,"Waldtarn-Sportsakko",3,1,0
11,35,2,"Himmelblaues Sportsakko",3,1,0
11,35,3,"Pinkes Sportsakko",3,1,0
11,35,4,"Leoparden-Sportsakko",3,1,0
11,35,5,"Hummerrotes Sportsakko",3,1,0
11,35,6,"Cremefarbenes Sportsakko",3,1,0
11,36,0,"Blau gebändertes Tanktop",3,5,0
11,36,1,"Lavendelfarbenes Tanktop",3,5,0
11,36,2,"Leuchtend pinkes Tanktop",3,5,0
11,36,3,"Tarnfarben-Tanktop",3,5,0
11,36,4,"Gelb gestreiftes Tanktop",3,5,0
11,36,5,"Grau bespritztes Tanktop",3,5,0
11,37,0,"Kastanienbraune Lederjacke",3,12,0
11,37,1,"Braune Lederjacke",3,12,0
11,37,2,"Rostrote Lederjacke",3,12,0
11,38,0,"Anthrazitgraues Trikot",3,8,0
11,38,1,"Tarnfarben-Trikot",3,8,0
11,38,2,"Pikeys Trikot",3,8,0
11,38,3,"Gelbes Trikot",3,8,0
11,38,4,"Blumenfraktal-Trikot",3,8,0
11,39,0,"Rotes zweifarbiges Polohemd",3,0,0
11,39,1,"Blaues zweifarbiges Polohemd",3,0,0
11,40,0,"Rote Weste",3,11,0
11,40,1,"Burgunderrote Weste",3,11,0
11,41,0,"Rot kariert, lose",3,12,0
11,41,1,"Lila kariert, lose",3,12,0
11,41,2,"Erdbraun kariert, lose",3,12,0
11,41,3,"Obstfarben kariert, lose",3,12,0
11,42,0,"Jeanshemd mit Hosenträgern",3,11,0
11,43,0,"Jeanshemd mit Hosenträgern",3,11,0
11,44,0,"Grünes T-Shirt",3,0,0
11,44,1,"Gelbes T-Shirt",3,0,0
11,44,2,"Violettes T-Shirt",3,0,0
11,44,3,"Graues T-Shirt",3,0,0
11,45,0,"Vertikale Flaggenweste",3,11,0
11,45,1,"Amerikanische Flaggenweste",3,11,0
11,45,2,"Sternflaggenweste",3,11,0
11,46,0,"Blauer Frack",3,1,0
11,46,1,"Sternen-Frack",3,1,0
11,46,2,"Roter Frack",3,1,0
11,47,0,"Freedom-T-Shirt",3,0,0
11,47,1,"Amerikanische Flagge-T-Shirt",3,0,0
11,48,0,"Grüne Fliegerjacke",3,4,0
11,49,0,"Schwarzes Kampftop",3,4,0
11,49,1,"Graues Kampftop",3,4,0
11,49,2,"Anthrazitgr. Kampftop",3,4,0
11,49,3,"Hellbraunes Kampftop",3,4,0
11,49,4,"Waldfarbenes Kampftop",3,4,0
11,50,0,"Schwarzer Kampfpullover",3,4,0
11,50,1,"Grauer Kampfpullover",3,4,0
11,50,2,"Anthrazitgr. Kampfpullover",3,4,0
11,50,3,"Hellbrauner Kampfpullover",3,4,0
11,50,4,"Grüner Kampfpullover",3,4,0
11,51,0,"Weihnachtsmannpullover",3,4,0
11,51,1,"Elfenpullover",3,4,0
11,51,2,"Puddingpullover",3,4,0
11,52,0,"Rotes Pyjama-Oberteil",3,4,0
11,52,1,"Gestreiftes Pyjama-Oberteil",3,4,0
11,52,2,"Winterliches Pyjama-Oberteil",3,4,0
11,52,3,"Festliches Pyjama-Oberteil",3,4,0
11,53,0,"Schwarze Kampfweste",3,4,0
11,53,1,"Graue Kampfweste",3,4,0
11,53,2,"Beige Kampfweste",3,4,0
11,53,3,"Waldtarn-Kampfweste",3,4,0
11,54,0,"Schwarze Fliegerjacke",3,4,0
11,55,0,"Polizeiuniform",3,0,0
11,57,0,"Grauer weiter Kapuzenpullover",3,4,0
11,58,0,"Schwarzer Frack",3,1,0
11,59,0,"Graue Knitterjacke",3,1,0
11,59,1,"Beige Knitterjacke",3,1,0
11,59,2,"Schwarze Knitterjacke",3,1,0
11,59,3,"Blaue Knitterjacke",3,1,0
11,60,0,"Graue gekrempelte Jacke",3,11,0
11,60,1,"Beige gekrempelte Jacke",3,11,0
11,60,2,"Schwarze gekrempelte Jacke",3,11,0
11,60,3,"Blaue gekrempelte Jacke",3,11,0
11,61,0,"Beige Tarnjacke",3,4,0
11,61,1,"Graue Tarnjacke",3,4,0
11,61,2,"Grüne Tarnjacke",3,4,0
11,61,3,"Schwarze Tarnjacke",3,4,0
11,62,0,"Schwarze Maß-Lederjacke",3,1,0
11,63,0,"Schwarzes gekrempeltes Hemd",3,0,0
11,64,0,"Schwarze Lederjacke",3,12,0
11,68,0,"Schwarze Kapuzenjacke",3,4,0
11,68,1,"Hellgraue Kapuzenjacke",3,4,0
11,68,2,"Dunkelgraue Kapuzenjacke",3,4,0
11,68,3,"Rote Kapuzenjacke",3,4,0
11,68,4,"Marineblaue Kapuzenjacke",3,4,0
11,68,5,"Hellbraune Kapuzenjacke",3,4,0
11,69,0,"Schwarze Kapuzenjacke",3,4,0
11,69,1,"Hellgraue Kapuzenjacke",3,4,0
11,69,2,"Dunkelgraue Kapuzenjacke",3,4,0
11,69,3,"Rote Kapuzenjacke",3,4,0
11,69,4,"Marineblaue Kapuzenjacke",3,4,0
11,69,5,"Hellbraune Kapuzenjacke",3,4,0
11,70,0,"Braune Pelzlederjacke",3,4,0
11,70,1,"Hellbraune Pelzlederjacke",3,4,0
11,70,2,"Schwarze Pelzlederjacke",3,4,0
11,70,3,"Ockerfarbene Pelzlederjacke",3,4,0
11,70,4,"Weiße Pelzlederjacke",3,4,0
11,70,5,"Leoparden-Pelzlederjacke",3,4,0
11,70,6,"Herbstliche Pelzlederjacke",3,4,0
11,70,7,"Jäger-Pelzlederjacke",3,4,0
11,70,8,"Graue Pelzlederjacke",3,4,0
11,70,9,"Ganz schwarze Pelzlederjacke",3,4,0
11,70,10,"Burgunderf. Pelzlederjacke",3,4,0
11,70,11,"Dunkelgraue Pelzlederjacke",3,4,0
11,71,0,"Goldenes glänzendes T-Shirt",3,0,0
11,72,0,"Beiger Wollmantel",3,4,0
11,72,1,"Grauer Wollmantel",3,4,0
11,72,2,"Schwarzer Wollmantel",3,4,0
11,72,3,"Marineblauer Wollmantel",3,4,0
11,73,0,"Pegasus-T-Shirt",3,0,0
11,73,1,"Andromeda-T-Shirt",3,0,0
11,73,2,"Medusa-Kunst-T-Shirt",3,0,0
11,73,3,"Angelica-T-Shirt",3,0,0
11,73,4,"Klassisches Perseus-T-Shirt",3,0,0
11,73,5,"Schild & Schwert-T-Shirt",3,0,0
11,73,6,"Schild-T-Shirt",3,0,0
11,73,7,"Braunes Fullprint-T-Shirt",3,0,0
11,73,8,"Braunes Print-T-Shirt",3,0,0
11,73,9,"Pinkfarbenes Fullprint-T-Shirt",3,0,0
11,73,10,"Schwarzes Print-T-Shirt",3,0,0
11,73,11,"Goldenes SN-Print-T-Shirt",3,0,0
11,73,12,"Braunes SN-Print-T-Shirt",3,0,0
11,73,13,"Pinkfarbenes SN-PRB-T-Shirt",3,0,0
11,73,14,"Braunes Geo-PRB-T-Shirt",3,0,0
11,73,15,"Gefälschtes Sessanta Nove-T-Shirt",3,0,0
11,73,16,"Buntes Geo-PRB-T-Shirt",3,0,0
11,73,17,"Buntes Geo-T-Shirt",3,0,0
11,73,18,"Braunes Geo-T-Shirt",3,0,0
11,74,0,"Klassischer SN-Bomber (offen)",3,4,0
11,74,1,"Brauner P Wing-Bomber (offen)",3,4,0
11,74,2,"Schwarzer SN-Bomber (offen)",3,4,0
11,74,3,"Bunter SN-Bomber (offen)",3,4,0
11,74,4,"Brauner Rauten-Bomber (off.)",3,4,0
11,74,5,"Goldmünzen-Bomber (offen)",3,4,0
11,74,6,"Heller Neon-Bomber (offen)",3,4,0
11,74,7,"Schwarzer Print-Bomber (offen)",3,4,0
11,74,8,"Schwarzer Dix-Bomber (offen)",3,4,0
11,74,9,"Schw. Kettengl.-Bomber (off.)",3,4,0
11,74,10,"Roter Kettenglied-Bomber (off.)",3,4,0
11,75,0,"Klassischer SN-Bomber",3,6,0
11,75,1,"Brauner P Wing-Bomber",3,6,0
11,75,2,"Schwarzer SN-Bomber",3,6,0
11,75,3,"Bunter SN-Bomber",3,6,0
11,75,4,"Brauner Rauten-Bomber",3,6,0
11,75,5,"Goldmünzen-Bomber",3,6,0
11,75,6,"Heller Neon-Bomber",3,6,0
11,75,7,"Schwarzer Print-Bomber",3,6,0
11,75,8,"Schwarzer Dix-Bomber",3,6,0
11,75,9,"Schwarzer Kettenglied-Bomber",3,6,0
11,75,10,"Roter Kettenglied-Bomber",3,6,0
11,76,0,"Beiger Trenchcoat",3,14,0
11,76,1,"Schwarzer Trenchcoat",3,14,0
11,76,2,"Marineblauer Trenchcoat",3,14,0
11,76,3,"Grauer Trenchcoat",3,14,0
11,76,4,"Grüner Trenchcoat",3,14,0
11,77,0,"Grauer Überzieher",3,4,0
11,77,1,"Beiger Überzieher",3,4,0
11,77,2,"Marineblauer Überzieher",3,4,0
11,77,3,"Grüner Überzieher",3,4,0
11,78,0,"Goldener Geo-Print-Pullover",3,6,0
11,78,1,"Le Chien-Print-Pullover",3,6,0
11,78,2,"Schwarzer Geo-Print-Pullover",3,6,0
11,78,3,"Silberner Geo-Print-Pullover",3,6,0
11,78,4,"Hound-Print-Pullover",3,6,0
11,78,5,"Türkiser Tweed-Pullover",3,6,0
11,78,6,"Klassischer P-Print-Pullover",3,6,0
11,78,7,"Brauner P-Print-Pullover",3,6,0
11,78,8,"Schild & Schwert-Pullover",3,6,0
11,78,9,"Schwarzer SN-Print-Pullover",3,6,0
11,78,10,"Brauner P Wing-Pullover",3,6,0
11,78,11,"Klassischer SN-Print-Pullover",3,6,0
11,78,12,"Bunter Rauten-Pullover",3,6,0
11,78,13,"Goldener Rauten-Pullover",3,6,0
11,78,14,"Bunter SN-Print-Pullover",3,6,0
11,78,15,"Bunter Geo-Pullover",3,6,0
11,80,0,"Weißes weites T-Shirt",3,0,0
11,80,1,"Schwarzes weites T-Shirt",3,0,0
11,80,2,"Graues weites T-Shirt",3,0,0
11,81,0,"Schwarzes Footballtrikot",3,0,0
11,81,1,"Weißes Footballtrikot",3,0,0
11,81,2,"Graues Footballtrikot",3,0,0
11,82,0,"Graues weites Polohemd",3,0,0
11,82,1,"Schwarz-gelbes weites Polohemd",3,0,0
11,82,2,"Schwarzes weites Polohemd",3,0,0
11,82,3,"Braun gestr. weites Polohemd",3,0,0
11,82,4,"Grünes weites Polohemd",3,0,0
11,82,5,"Pinkes weites Polohemd",3,0,0
11,82,6,"Blau gestreiftes weites Polohemd",3,0,0
11,82,7,"Grell pinkes weites Polohemd",3,0,0
11,82,8,"Hellgraues weites Polohemd",3,0,0
11,82,9,"Marineblaues weites Polohemd",3,0,0
11,82,10,"Sonnengelbes weites Polohemd",3,0,0
11,82,11,"Grün gestreiftes weites Polohemd",3,0,0
11,82,12,"Dreiteiliges weites Polohemd",3,0,0
11,82,13,"Beiges weites Polohemd",3,0,0
11,82,14,"Lilafarbenes weites Polohemd",3,0,0
11,82,15,"Gelb gestreiftes weites Polohemd",3,0,0
11,83,0,"Broker-Baseballtrikot",3,0,0
11,83,1,"Double-P-Baseballtrikot",3,0,0
11,83,2,"Magnetics-Baseballtrikot",3,0,0
11,83,3,"Trickster-Baseballtrikot",3,0,0
11,83,4,"Feud-Baseballtrikot",3,0,0
11,84,0,"Corkers-Windshirt",3,4,0
11,84,1,"LS-Windshirt",3,4,0
11,84,2,"San-Andreas-Windshirt",3,4,0
11,84,3,"Squeezers-Windshirt",3,4,0
11,84,4,"Feud-Windshirt",3,4,0
11,84,5,"Boars-Windshirt",3,4,0
11,85,0,"Marineblaue Windjacke",3,1,0
11,86,0,"Schw. Sport-Kapuzenpullover",3,4,0
11,86,1,"Grauer Sport-Kapuzenpullover",3,4,0
11,86,2,"Weißer Sport-Kapuzenpullover",3,4,0
11,86,3,"Blauer Sport-Kapuzenpullover",3,4,0
11,86,4,"Roter Sport-Kapuzenpullover",3,4,0
11,87,0,"Rote Double-P-College",3,4,0
11,87,1,"Gelbe Magnetics-College",3,4,0
11,87,2,"Schwarze Hinterland-College",3,4,0
11,87,3,"Grüne Magnetics-College",3,4,0
11,87,4,"Schwarze Broker-Print-College",3,4,0
11,87,5,"Graue Broker-Print-College",3,4,0
11,87,6,"Schwarze Broker-College",3,4,0
11,87,7,"Weiße Trickster-College",3,4,0
11,87,8,"Schwarze Trickster-College",3,4,0
11,87,9,"Braune WSBL-College",3,4,0
11,87,10,"Blaue Double-P-College",3,4,0
11,87,11,"Blaue LS-College",3,4,0
11,88,0,"Rote Double-P-College (offen)",3,4,0
11,88,1,"Gelbe Magnetics-College (offen)",3,4,0
11,88,2,"Schw. Hinterland-College (offen)",3,4,0
11,88,3,"Grüne Magnetics-College (offen)",3,4,0
11,88,4,"Schw. Broker-Print-College (off.)",3,4,0
11,88,5,"Graue Broker-Print-College (off.)",3,4,0
11,88,6,"Schwarze Broker-College (offen)",3,4,0
11,88,7,"Weiße Trickster-College (offen)",3,4,0
11,88,8,"Schw. Trickster-College (offen)",3,4,0
11,88,9,"Braune WSBL-College (offen)",3,4,0
11,88,10,"Blaue Double-P-College (offen)",3,4,0
11,88,11,"Blaue LS-College (offen)",3,4,0
11,89,0,"Schwarzer Pullover",3,6,0
11,89,1,"Grauer Pullover",3,6,0
11,89,2,"Weißer Pullover",3,6,0
11,89,3,"Grüner Pullover",3,6,0
11,90,0,"Crew-Collegejacke",3,4,0
11,92,0,"Schwarzer Seidenpyjama",3,6,0
11,92,1,"SN-Seidenpyjama",3,6,0
11,92,2,"Perseus-Seidenpyjama",3,6,0
11,92,3,"Grauer Seidenpyjama",3,6,0
11,92,4,"Roter Seidenpyjama",3,6,0
11,92,5,"Türkiser Seidenpyjama",3,6,0
11,92,6,"Weißer Seidenpyjama",3,6,0
11,93,0,"San-Andreas-Polohemd",3,0,0
11,93,1,"Flying-Bravo-Polohemd",3,0,0
11,93,2,"Gestreiftes Liberty-Polohemd",3,0,0
11,94,0,"San-Andreas-Polohemd",3,0,0
11,94,1,"Flying-Bravo-Polohemd",3,0,0
11,94,2,"Gestreiftes Liberty-Polohemd",3,0,0
11,95,0,"Denimhemd, reingesteckt",3,11,0
11,95,1,"Schwarzes Hemd, reingesteckt",3,11,0
11,95,2,"Karohemd, reingesteckt",3,11,0
11,96,0,"Blauer Flying-Bravo-Hoodie",3,4,0
11,97,0,"Beiges T-Shirt",3,0,0
11,97,1,"Khakifarbenes T-Shirt",3,0,0
11,98,0,"Beige Detail-Kampfweste",3,4,0
11,98,1,"Khakifarbene Detail-Kampfweste",3,4,0
11,99,0,"Weiße klassische Jacke (offen)",3,1,0
11,99,1,"Marineblaue klass. Jacke (offen)",3,1,0
11,99,2,"Blaue klassische Jacke (offen)",3,1,0
11,99,3,"Violette klassische Jacke (offen)",3,1,0
11,99,4,"Gelbe klassische Jacke (offen)",3,1,0
11,100,0,"Weiße klassische Jacke",3,1,0
11,100,1,"Marineblaue klassische Jacke",3,1,0
11,100,2,"Blaue klassische Jacke",3,1,0
11,100,3,"Violette klassische Jacke",3,1,0
11,100,4,"Gelbe klassische Jacke",3,1,0
11,101,0,"Rote glänzende Jacke (offen)",3,1,0
11,101,1,"Blaue glänzende Jacke (offen)",3,1,0
11,101,2,"Schwarze glänzende Jacke (off.)",3,1,0
11,101,3,"Grüne glänzende Jacke (offen)",3,1,0
11,102,0,"Rote glänzende Jacke",3,1,0
11,102,1,"Blaue glänzende Jacke",3,1,0
11,102,2,"Schwarze glänzende Jacke",3,1,0
11,102,3,"Grüne glänzende Jacke",3,1,0
11,103,0,"Goldbedruckte Jacke (offen)",3,1,0
11,104,0,"Goldbedruckte Jacke",3,1,0
11,105,0,"Lockeres Blütenhemd",3,0,0
11,106,0,"Marineblaue Steppjacke",3,1,0
