ComponentID,DrawableID,TextureID,Name
1,47,3,"Band mit roten Pfeilen"
1,48,0,"Hellgraues Klebeband"
1,48,1,"Dunkelgraues Klebeband"
1,48,2,"Weißes Klebeband"
1,48,3,"Isolierband"
1,49,0,"Up-n-Atom-Papiertüte"
1,49,1,"Manische Papiertüte"
1,49,2,"Traurige Papiertüte"
1,49,3,"Glückliche Papiertüte"
1,49,4,"Raubkatzen-Papiertüte"
1,49,5,"Mund-Papiertüte"
1,49,6,"Schüchterne Papiertüte"
1,49,7,"Burger Shot-Papiertüte"
1,49,8,"Kill-Me-Papiertüte"
1,49,9,"Diabolische Papiertüte"
1,49,10,"Bullen-Papiertüte"
1,49,11,"Monster-Papiertüte"
1,49,12,"Wütende Papiertüte"
1,49,13,"Zickzack-Papiertüte"
1,49,14,"Totenkopf-Papiertüte"
1,49,15,"Hund-Papiertüte"
1,49,16,"Pinke Papiertüte"
1,49,17,"Alien-Papiertüte"
1,49,18,"Help-Me-Papiertüte"
1,49,19,"Labyrinth-Papiertüte"
1,49,20,"Mittelfinger-Papiertüte"
1,49,21,"Elegante Papiertüte"
1,49,22,"Sticker-Papiertüte"
1,49,23,"Modernist-Papiertüte"
1,49,24,"Liebes-Papiertüte"
1,49,25,"Dunkle Papiertüte"
1,50,0,"Grünes Plastikgesicht"
1,50,1,"Don-Plastikgesicht"
1,50,2,"Rosa Plastikgesicht"
1,50,3,"Clown-Plastikgesicht"
1,50,4,"Schwarzes Plastikgesicht"
1,50,5,"Braunes Plastikgesicht"
1,50,6,"Mannequin-Plastikgesicht"
1,50,7,"Puppen-Plastikgesicht"
1,50,8,"Marionetten-Plastikgesicht"
1,50,9,"Pantomimen-Plastikgesicht"
1,51,0,"Schwarzes Gesichtstuch"
1,51,1,"Totenkopf-Gesichtstuch"
1,51,2,"Stadttarn-Gesichtstuch"
1,51,3,"Wüstentarn-Gesichtstuch"
1,51,4,"Waldtarn-Gesichtstuch"
1,51,5,"Grünes Gesichtstuch"
1,51,6,"Lila Gesichtstuch"
1,51,7,"Paisley-Gesichtstuch"
1,51,8,"Gelbes Gesichtstuch"
1,51,9,"Elektro-Totenkopf-Tuch"
1,52,0,"Schwarze enge Skimaske"
1,52,1,"Graue enge Skimaske"
1,52,2,"Weiße enge Skimaske"
1,52,3,"Grüne enge Skimaske"
1,52,4,"Khakif. enge Skimaske"
1,52,5,"Anthrazitgr. enge Skimaske"
1,52,6,"Enge Waldtarn-Skimaske"
1,52,7,"Enge Stadttarn-Skimaske"
1,52,8,"Blaue enge Skimaske"
1,52,9,"Gelbe enge Skimaske"
1,52,10,"Enge Totenkopf-Skimaske"
1,53,0,"Schwarze Kapuzenskimaske"
1,53,1,"Graue Kapuzenskimaske"
1,53,2,"Weiße Kapuzenskimaske"
1,53,3,"Grüne Kapuzenskimaske"
1,53,4,"Khakif. Kapuzenskimaske"
1,53,5,"Dunkelgr. Kapuzenskimaske"
1,53,6,"Waldtarn-Kapuzenskimaske"
1,53,7,"Stadttarn-Kapuzenskimaske"
1,53,8,"Totenkopf-Kapuzenskimaske"
1,54,0,"Schwarze T-Shirt-Maske"
1,54,1,"Weiße T-Shirt-Maske"
1,54,2,"Hellbraune T-Shirt-Maske"
1,54,3,"Benders-T-Shirt-Maske"
1,54,4,"Justice-T-Shirt-Maske"
1,54,5,"Waldtarn-T-Shirt-Maske"
1,54,6,"Gestreifte T-Shirt-Maske"
1,54,7,"Love Fist-T-Shirt-Maske"
1,54,8,"TPI-T-Shirt-Maske"
1,54,9,"Pinke Tarn-T-Shirt-Maske"
1,54,10,"LSPD-T-Shirt-Maske"
1,55,0,"Anthrazitgr. Wendeskimaske"
1,55,1,"Khakif. Wendeskimaske"
1,56,0,"Blaue lockere Sturmhaube"
1,56,1,"Schwarze lockere Sturmh."
1,56,2,"Lockere Totenkopf-Sturmh."
1,56,3,"Khakif. lockere Sturmhaube"
1,56,4,"Blutige lockere Sturmhaube"
1,56,5,"Lockere Waldtarn-Sturmh."
1,56,6,"Rote lockere Sturmhaube"
1,56,7,"Lockere Outback-Sturmh."
1,56,8,"Lockere Split-Sturmhaube"
1,57,0,"Schwarze Stricksturmhaube"
1,57,1,"Militärgrüne Stricksturmh."
1,57,2,"Kupferf. Stricksturmhaube"
1,57,3,"Graue Stricksturmhaube"
1,57,4,"Braune Stricksturmhaube"
1,57,5,"Regenbogen-Stricksturmh."
1,57,6,"Waldtarn-Stricksturmhaube"
1,57,7,"Schmutzige Stricksturmh."
1,57,8,"Pinke Stricksturmhaube"
1,57,9,"Flying Bravo FB-Sturmhaube"
1,57,10,"Flying Bravo-Sturmhaube"
1,57,11,"Princess-Sturmhaube"
1,57,12,"Didier Sachs-Sturmhaube"
1,57,13,"Perseus-Band-Sturmhaube"
1,57,14,"Perseus-Sturmhaube"
1,57,15,"Sessanta Nove-Sturmhaube"
1,57,16,"Weiße Stricksturmhaube"
1,57,17,"Blaue Stricksturmhaube"
1,57,18,"Rote Stricksturmhaube"
1,57,19,"Grüne Stricksturmhaube"
1,57,20,"Orange Stricksturmhaube"
1,57,21,"Lila Stricksturmhaube"
1,58,0,"Räuber-Stricksturmhaube"
1,58,1,"Natur-Stricksturmhaube"
1,58,2,"Neon Tarnstricksturmhaube"
1,58,3,"Pinke Tarnstricksturmhaube"
1,58,4,"Orange Tarnstricksturmh."
1,58,5,"Ohnmächtiger Zorn-Sturmh."
1,58,6,"Pogo-Sturmhaube"
1,58,7,"Blaue gestr. Stricksturmh."
1,58,8,"Schwarze gestr. Stricksturmh."
1,58,9,"Pinke gestr. Stricksturmh."
1,60,0,"Bösartiger Kürbis"
1,60,1,"Verfaulter Kürbis"
1,60,2,"Garstige Wassermelone"
1,61,0,"Gruseliger Butler"
1,61,1,"Toter Butler"
1,61,2,"Verfaulter Butler"
1,62,0,"Weißer Brand-Psycho"
1,62,1,"Blutiger Brand-Psycho"
1,62,2,"Schwarzer Brand-Psycho"
1,63,0,"Roter gehäuteter Dämon"
1,63,1,"Grüner gehäuteter Dämon"
1,63,2,"Grauer gehäuteter Dämon"
1,64,0,"Weiße Fleischbresche"
1,64,1,"Rote Fleischbresche"
1,64,2,"Cremefarbene Fleischbresche"
1,65,0,"Blasser Lykanthrop"
1,65,1,"Dunkler Lykanthrop"
1,65,2,"Grauer Lykanthrop"
1,66,0,"Grünes giftiges Insekt"
1,66,1,"Rotes giftiges Insekt"
1,66,2,"Lila giftiges Insekt"
1,67,0,"Dreckige Kanalkreatur"
1,67,1,"Garstige Kanalkreatur"
1,67,2,"Grindige Kanalkreatur"
1,68,0,"Roter klassischer Luzifer"
1,68,1,"Oranger klassischer Luzifer"
1,68,2,"Schwarzer klassischer Luzifer"
1,69,0,"Klassischer Sack-Schlitzer"
1,69,1,"Blutiger Sack-Schlitzer"
1,69,2,"Schwarzer Sack-Schlitzer"
1,70,0,"Blauer hypnotischer Alien"
1,70,1,"Grüner hypnotischer Alien"
1,70,2,"Roter hypnotischer Alien"
1,71,0,"Gelbe hagere Hexe"
1,71,1,"Graue hagere Hexe"
1,71,2,"Weiße hagere Hexe"
1,72,0,"Roter bärtiger Luzifer"
1,72,1,"Oranger bärtiger Luzifer"
1,72,2,"Schwarzer bärtiger Luzifer"
1,74,0,"Manischer Lebkuchenmann"
1,74,1,"Wütender Lebkuchenmann"
1,74,2,"Zorniger Lebkuchenmann"
1,75,0,"Rosa verrückter Lebkuchen"
1,75,1,"Blauer verrückter Lebkuchen"
1,75,2,"Brauner verrückter Lebkuchen"
1,76,0,"Böser lädierter Weihnachtsm."
1,76,1,"Böser mürrischer Weihnachtsm."
1,76,2,"Böser ranziger Weihnachtsm."
1,77,0,"Grüner festlicher Luchador"
1,77,1,"Dunkelgrün. festlicher Luchador"
1,77,2,"Schwarzer festlicher Luchador"
1,77,3,"Weißer festlicher Luchador"
1,77,4,"Roter festlicher Luchador"
1,77,5,"Lila festlicher Luchador"
1,78,0,"Dunkler Pudding"
1,78,1,"Heller Pudding"
1,79,0,"Braune Bestie"
1,79,1,"Blonde Bestie"
1,79,2,"Silberne Bestie"
1,80,0,"Schwarze-LS-Kappen-Bestie"
1,80,1,"Rote-LS-Kappen-Bestie"
1,80,2,"Weiße-LS-Kappen-Bestie"
1,81,0,"Roter-Visor-Bestie"
1,81,1,"LS-Visor-Bestie"
1,81,2,"Brauner-Visor-Bestie"
1,82,0,"Weißes-Schweißband-Bestie"
1,82,1,"Patriotenschweißband-Bestie"
1,82,2,"Blaues-Schweißband-Bestie"
1,83,0,"Klassische festliche Bestie"
1,83,1,"Braune festliche Bestie"
1,83,2,"Blonde festliche Bestie"
1,83,3,"Silberne festliche Bestie"
1,84,0,"Schneemensch"
1,85,0,"Roher Truthahn"
1,85,1,"Geschmorter Truthahn"
1,85,2,"Angebrannter Truthahn"
1,86,0,"Benebelte Weihnachtsfrau"
1,86,1,"Besoffene Weihnachtsfrau"
1,86,2,"Zugedröhnte Weihnachtsfrau"
1,87,0,"Rebellischer böser Elf"
1,87,1,"Krimineller böser Elf"
1,87,2,"Knallharter böser Elf"
1,88,0,"Weiße Weihnachtsfrau"
1,88,1,"Schwarze Weihnachtsfrau"
1,88,2,"Latino-Weihnachtsfrau"
1,89,0,"Schwarze Kampfmaske"
1,89,1,"Graue Kampfmaske"
1,89,2,"Anthrazitgr. Kampfmaske"
1,89,3,"Hellbraune Kampfmaske"
1,89,4,"Waldfarbene Kampfmaske"
1,90,0,"Blutrote Filtermaske"
1,90,1,"Braune Filtermaske"
1,90,2,"Schwarze Filtermaske"
1,90,3,"Hellbraune Filtermaske"
1,90,4,"Blutrote Lüftungsmaske"
1,90,5,"Braune Lüftungsmaske"
1,90,6,"Schwarze Lüftungsmaske"
1,90,7,"Hellbraune Lüftungsmaske"
1,92,0,"Amphibisches Seemonster"
1,92,1,"Alien-Seemonster"
1,92,2,"Reptilien-Seemonster"
1,92,3,"Außerirdisches Seemonster"
1,92,4,"Göttliches Seemonster"
1,92,5,"Infernalisches Seemonster"
1,93,0,"Gestreifter Dino"
1,93,1,"Grauer Dino"
1,93,2,"Tropischer Dino"
1,93,3,"Erd-Dino"
1,93,4,"Regenwald-Dino"
1,93,5,"Gefahr-Dino"
1,94,0,"Roter Oni"
1,94,1,"Blauer Oni"
1,94,2,"Weißer Oni"
1,94,3,"Schwarzer Oni"
1,94,4,"Goldener Oni"
1,94,5,"Grüner Oni"
1,95,0,"Roter Clown"
1,95,1,"Blauer Clown"
1,95,2,"Grüner Clown"
1,95,3,"Oranger Clown"
1,95,4,"Gossen-Clown"
1,95,5,"Neon-Clown"
1,95,6,"Frankenstein-Clown"
1,95,7,"Böser Clown"
1,96,0,"Irrer Gorilla"
1,96,1,"Irrer Orang-Utan"
1,96,2,"Irrer grauer Affe"
1,96,3,"Irrer Albino-Affe"
1,97,0,"Rotfuchs-Pferd"
1,97,1,"Schwarzes Pferd"
1,97,2,"Graues Pferd"
1,97,3,"Braunes Pferd"
1,97,4,"Geschecktes Pferd"
1,97,5,"Zebra"
1,98,0,"Einhorn"
1,99,0,"Roter Zierschädel"
1,99,1,"Silberner Zierschädel"
1,99,2,"Blauer Zierschädel"
1,99,3,"Türkiser Zierschädel"
1,99,4,"Weißer Zierschädel"
1,99,5,"Schwarzer Zierschädel"
1,100,0,"Moe der Mops"
1,100,1,"Schwarzer Mops"
1,100,2,"Grauer Mops"
1,100,3,"Brauner Mops"
1,100,4,"Josephine der Mops"
1,100,5,"Schwarz-brauner Mops"
1,101,0,"Orange Bigness-Maske"
1,101,1,"Blaue Bigness-Maske"
1,101,2,"Magentafarb. Bigness-Maske"
1,101,3,"Gelbe Bigness-Maske"
1,101,4,"Bigness-Herbstmaske"
1,101,5,"Graue Bigness-Maske"
1,101,6,"Tarnfarbene Bigness-Maske"
1,101,7,"Graue Tarn-Bigness-Maske"
1,101,8,"Geotarn-Bigness-Maske"
1,101,9,"Schwarze Bigness-Maske"
1,101,10,"Zebra-Bigness-Maske"
1,101,11,"Abstrakte Bigness-Maske"
1,101,12,"Helle abstrakte Bigness-Maske"
1,101,13,"Graue abstr. Bigness-Maske"
1,101,14,"Graue Leo-Bigness-Maske"
1,101,15,"Blaue Tarn-Bigness-Maske"
1,103,0,"Blauer Digitaltarn-Zombie"
1,103,1,"Brauner Digitaltarn-Zombie"
1,103,2,"Grüner Digitaltarn-Zombie"
1,103,3,"Grauer Digitaltarn-Zombie"
1,103,4,"Pfirsichf. Digitaltarn-Zombie"
1,103,5,"Herbsttarn-Zombie"
1,103,6,"Dunkler Waldtarn-Zombie"
1,103,7,"Crosshatch-Zombie"
1,103,8,"Moosgr. Digitaltarn-Zombie"
1,103,9,"Grauer Waldtarn-Zombie"
1,103,10,"Aquablauer Tarn-Zombie"
1,103,11,"Splitter-Zombie"
1,103,12,"Kontrasttarn-Zombie"
1,103,13,"Pflasterstein-Zombie"
1,103,14,"Pfirsichf. Tarn-Zombie"
1,103,15,"Pinselstrich-Zombie"
1,103,16,"Flecktarn-Zombie"
1,103,17,"Heller Waldtarn-Zombie"
1,103,18,"Moosgrüner Zombie"
1,103,19,"Sandbrauner Zombie"
1,103,20,"Schwarzer Moderzombie"
1,103,21,"Schiefergrauer Moderzombie"
1,103,22,"Steingrauer Moderzombie"
1,103,23,"Grüner Moderzombie"
1,103,24,"Waldtarn-Moderzombie"
1,103,25,"Moosgr. Tarn-Moderzombie"
1,104,0,"Blaue takt. Digitaltarn-Skim."
1,104,1,"Braune takt. Digitaltarn-Skim."
1,104,2,"Grüne takt. Digitaltarn-Skim."
1,104,3,"Graue takt. Digitaltarn-Skim."
1,104,4,"Pfirsichf. takt. Digitaltarn-Skim."
1,104,5,"Taktische Herbsttarn-Skimaske"
1,104,6,"Dunkle takt. Waldtarn-Skim."
1,104,7,"Taktische Crosshatch-Skim."
1,104,8,"Moosgr. takt. Digitaltarn-Skim."
1,104,9,"Graue taktische Waldtarn-Skim."
1,104,10,"Aquablaue taktische Skimaske"
1,104,11,"Taktische Splitter-Skimaske"
1,104,12,"Taktische Kontrasttarn-Skim."
1,104,13,"Taktische Pflasterstein-Skim."
1,104,14,"Pfirsichf. taktische Tarn-Skim."
1,104,15,"Taktische Pinselstrich-Skim."
1,104,16,"Taktische Flecktarn-Skimaske"
1,104,17,"Helle taktische Waldtarn-Skim."
1,104,18,"Moosgrüne taktische Skimaske"
1,104,19,"Sandbraune taktische Skim."
1,104,24,"Olivgrüne taktische Skimaske"
1,104,25,"Taktische Totenkopf-Skimaske"
1,105,0,"Obsidianschwarzer Oni"
1,105,1,"Verwitterter Oni"
1,105,2,"Steingrauer Oni"
1,105,3,"Weiß bemalter Oni"
1,105,4,"Golden bemalter Oni"
1,105,5,"Rot bemalter Oni"
1,105,6,"Schwarz bemalter Oni"
1,105,7,"Schwarzer besessener Oni"
1,105,8,"Brauner Oni"
1,105,9,"Gelber Oni"
1,105,10,"Pflaumenfarbener Oni"
1,105,11,"Graustufen-Oni"
1,105,12,"Schwarz-gelber Oni"
1,105,13,"Oranger Oni"
1,105,14,"Goldener besessener Oni"
1,105,15,"Steingrauer besessener Oni"
1,105,16,"Grauer Oni"
1,105,17,"Schwarz-goldener Oni"
1,105,18,"Grau-oranger Oni"
1,105,19,"Weißer besessener Oni"
1,105,20,"Grau-goldener Oni"
1,105,21,"Steingrauer Oni"
1,105,22,"Meeresgrüner Oni"
1,105,23,"Lila Oni"
1,106,0,"Blauer Digitaltarn-Schlangens."
1,106,1,"Brauner Digitaltarn-Schlangens."
1,106,2,"Grüner Digitaltarn-Schlangens."
1,106,3,"Grauer Digitaltarn-Schlangens."
1,106,4,"Pfirsichf. Digitaltarn-Schlangens."
1,106,5,"Herbsttarn-Schlangenschädel"
1,106,6,"Dunkler Waldtarn-Schlangens."
1,106,7,"Crosshatch-Schlangenschädel"
1,106,8,"Moosgr. Digitaltarn-Schlangens."
1,106,9,"Grauer Waldtarn-Schlangens."
1,106,10,"Aquablauer Tarn-Schlangensch."
1,106,11,"Splitter-Schlangenschädel"
1,106,12,"Kontrasttarn-Schlangenschäd."
1,106,13,"Pflasterstein-Schlangenschädel"
1,106,14,"Pfirsichf. Tarn-Schlangensch."
1,106,15,"Pinselstrich-Schlangenschädel"
1,106,16,"Flecktarn-Schlangenschädel"
1,106,17,"Heller Waldtarn-Schlangensch."
1,106,18,"Moosgrüner Schlangenschädel"
1,106,19,"Sandbrauner Schlangenschäd."
1,106,24,"Roter Schlangenschädel"
1,106,25,"Weißer Schlangenschädel"
1,107,0,"Blaue Digitaltarn-Lüftermaske"
1,107,1,"Braune Digitaltarn-Lüftermaske"
1,107,2,"Grüne Digitaltarn-Lüftermaske"
1,107,3,"Graue Digitaltarn-Lüftermaske"
1,107,4,"Pfirsichf. Digitaltarn-Lüfterm."
1,107,5,"Herbsttarn-Lüftermaske"
1,107,6,"Dunkle Waldtarn-Lüftermaske"
1,107,7,"Crosshatch-Lüftermaske"
1,107,8,"Moosgrüne Digitaltarn-Lüfterm."
1,107,9,"Graue Waldtarn-Lüftermaske"
1,107,10,"Aquablaue Tarn-Lüftermaske"
1,107,11,"Splitter-Lüftermaske"
1,107,12,"Kontrasttarn-Lüftermaske"
1,107,13,"Pflasterstein-Lüftermaske"
1,107,14,"Pfirsichf. Tarn-Lüftermaske"
1,107,15,"Pinselstrich-Lüftermaske"
1,107,16,"Flecktarn-Lüftermaske"
1,107,17,"Helle Waldtarn-Lüftermaske"
1,107,18,"Moosgrüne Lüftermaske"
1,107,19,"Sandbraune Lüftermaske"
1,108,0,"Sauberes Skelett"
1,108,1,"Verwittertes Skelett"
1,108,2,"Gealtertes Skelett"
1,108,3,"Giftiges Skelett"
1,108,4,"Frisches Skelett"
1,108,5,"Fleischiges Skelett"
1,108,6,"Moosgrünes Skelett"
1,108,7,"Sandbraunes Skelett"
1,108,8,"Verziertes Skelett"
1,108,9,"Beschmiertes Skelett"
1,108,10,"Hellbraunes Lederskelett"
1,108,11,"Schokobraunes Lederskelett"
1,108,12,"Oranges starrendes Skelett"
1,108,13,"Besessenes Skelett"
1,108,14,"Finster blickendes Skelett"
1,108,15,"Tätowiertes Skelett"
1,108,16,"Blau bemaltes Skelett"
1,108,17,"Pink bemaltes Skelett"
1,108,18,"Grün bemaltes Skelett"
1,108,19,"Orange bemaltes Skelett"
1,108,20,"Oranges Wirbelaugen-Skelett"
1,108,21,"Lederskelett mit Solaraugen"
1,108,22,"Terracottafarbenes Skelett"
1,108,23,"Gestreiftes Skelett"
1,109,4,"Schwarze Fliegerkappe"
1,109,5,"Hellbraune Fliegerkappe"
1,109,6,"Grüne Fliegerkappe"
1,109,7,"Olivgrüne Fliegerkappe"
1,109,8,"Helle Waldtarn-Fliegerkappe"
1,109,9,"Aquablaue Tarn-Fliegerkappe"
1,109,10,"Splitter-Fliegerkappe"
1,109,11,"Br. Digitaltarn-Fliegerkappe"
1,110,0,"Schwarze Robomaske"
1,110,1,"Blaue Digitaltarn-Robomaske"
1,110,2,"Braune Digitaltarn-Robomaske"
1,110,3,"Grüne Digitaltarn-Robomaske"
1,110,4,"Herbsttarn-Robomaske"
1,110,5,"Dunkle Waldtarn-Robomaske"
1,110,6,"Crosshatch-Robomaske"
1,110,7,"Graue Waldtarn-Robomaske"
1,110,8,"Aquablaue Tarn-Robomaske"
1,110,9,"Splitter-Robomaske"
1,110,10,"Kontrasttarn-Robomaske"
1,110,11,"Pflasterstein-Robomaske"
1,110,12,"Pfirsichfarbene Tarn-Robom."
1,110,13,"Pinselstrich-Robomaske"
1,110,14,"Flecktarn-Robomaske"
1,110,15,"Helle Waldtarn-Robomaske"
1,110,16,"Blau gestreifte Robomaske"
1,110,17,"Moosgrün gestr. Robomaske"
1,110,18,"Orange gestreifte Robomaske"
1,110,19,"Gelbe Robomaske"
1,110,20,"Zebramuster-Robomaske"
1,110,21,"Weiße Robomaske"
1,111,4,"Blaue Blagueurs-Bandanam."
1,111,5,"Rote Blagueurs-Bandanam."
1,111,6,"Abstrakt gemust. Bandanam."
1,111,7,"Geometrie-Bandanamaske"
1,111,8,"Splitter-Bigness-Bandanam."
1,111,9,"Rote Bigness-Bandanamaske"
1,111,10,"Grüne Blätter-Bandanamaske"
1,111,11,"Blaue Blätter-Bandanamaske"
1,111,12,"Rote Manor-Bandanamaske"
1,111,13,"Schwarze Manor-Bandanam."
1,111,14,"Manor-Schädel-Bandanamaske"
1,111,15,"Weiße Broker-Bandanamaske"
1,111,16,"Orange Broker-Bandanamaske"
1,111,17,"Schwarze Broker-Bandanam."
1,111,18,"Altweiße Broker-Bandanam."
1,111,19,"Amerika-Bandanamaske"
1,111,20,"Bemalte Bandanamaske"
1,111,21,"Fraktal-Bandanamaske"
1,111,22,"Kontrasttarn-Bandanamaske"
1,111,23,"Zebramuster-Bandanamaske"
1,111,24,"Dunkel gemusterte Bandanam."
1,111,25,"Hell gemusterte Bandanam."
1,112,0,"Schwarze Halbmaske"
1,112,1,"Blaue Digitaltarn-Halbmaske"
1,112,2,"Braune Digitaltarn-Halbmaske"
1,112,3,"Grüne Digitaltarn-Halbmaske"
1,112,4,"Herbsttarn-Halbmaske"
1,112,5,"Dunkle Waldtarn-Halbmaske"
1,112,6,"Crosshatch-Halbmaske"
1,112,7,"Graue Waldtarn-Halbmaske"
1,112,8,"Aquablaue Tarn-Halbmaske"
1,112,9,"Splitter-Halbmaske"
1,112,10,"Kontrasttarn-Halbmaske"
1,112,11,"Pflasterstein-Halbmaske"
1,112,12,"Pfirsichfarbene Tarn-Halbm."
1,112,13,"Pinselstrich-Halbmaske"
1,112,14,"Flecktarn-Halbmaske"
1,112,15,"Helle Waldtarn-Halbmaske"
1,112,16,"Blau gestreifte Halbmaske"
1,112,17,"Moosgrün gestr. Halbmaske"
1,112,18,"Orange gestreifte Halbmaske"
1,112,19,"Gelbe Halbmaske"
1,112,20,"Zebramuster-Halbmaske"
1,112,21,"Weiße Halbmaske"
1,113,0,"Enge Skate-Skimaske"
1,113,1,"Enge Bunte-Blätter-Skimaske"
1,113,2,"Limonengrüne enge Xero-Skim."
1,113,3,"Tropische enge Xero-Skimaske"
1,113,4,"Rot gestreifte enge Skimaske"
1,113,5,"Graue enge Bigness-Skimaske"
1,113,6,"Orangerote enge Skimaske"
1,113,7,"Bunte enge Skimaske"
1,113,8,"Blaue enge Bigness-Skimaske"
1,113,9,"Senffarbene enge Skimaske"
1,113,10,"Enge Amerika-Skimaske"
1,113,11,"Schwarze enge Schädel-Skim."
1,113,12,"Weiße enge Schädel-Skimaske"
1,113,17,"Enge SA-Republic-Skimaske"
1,113,18,"Schwarze enge Amerika-Skim."
1,113,19,"Schwarzrote enge Skimaske"
1,113,20,"Abstrakt gemusterte enge Skim."
1,113,21,"Enge Tarn-Bigness-Skimaske"
1,114,0,"Braunes Kopftuch (lose)"
1,114,1,"Türkises Kopftuch (lose)"
1,114,2,"Grünes Kopftuch (lose)"
1,114,3,"Gelbes Kopftuch (lose)"
1,114,4,"Hellblaues Kopftuch (lose)"
1,114,5,"Braunes Digitaltarn-Kopft. (lose)"
1,114,6,"Gelb gemust. Kopftuch (lose)"
