ComponentID,DrawableID,TextureID,Name
7,22,12,"Hellbr. gestr. gerade Krawatte"
7,22,13,"Pinke gerade Krawatte"
7,22,14,"Grüne gerade Rauten-Krawatte"
7,22,15,"Blaue schraff. gerade Krawatte"
7,23,0,"Schwarze Fliege"
7,23,1,"Weiße Fliege"
7,23,2,"Rote Fliege"
7,26,0,"Anthrazitgraue lockere Krawatte"
7,26,1,"Khakif. schraff. lockere Krawatte"
7,26,2,"Weiße gestr. lockere Krawatte"
7,26,3,"Grüne lockere Krawatte"
7,26,4,"Lila lockere Rauten-Krawatte"
7,26,5,"Fuchsiaf. lockere Krawatte"
7,26,6,"Graue lockere Rauten-Krawatte"
7,26,7,"Hellbraune lockere Krawatte"
7,26,8,"Blaue gestr. lockere Krawatte"
7,26,9,"Türkise lockere Krawatte"
7,26,10,"Orange lockere Krawatte"
7,26,11,"Blaue lockere Rauten-Krawatte"
7,26,12,"Hellbr. gestr. lockere Krawatte"
7,26,13,"Pinke lockere Krawatte"
7,26,14,"Grüne lockere Rauten-Krawatte"
7,26,15,"Blaue schraff. lockere Krawatte"
7,27,0,"Weiße schmale Krawatte"
7,27,1,"Graue schmale Krawatte"
7,27,2,"Schwarze schmale Krawatte"
7,28,0,"Anthrazitgraue gerade Krawatte"
7,28,1,"Khakif. schraff. gerade Krawatte"
7,28,2,"Weiße gestr. gerade Krawatte"
7,28,4,"Lila gerade Rauten-Krawatte"
7,28,5,"Fuchsiaf. gerade Krawatte"
7,28,6,"Graue gerade Rauten-Krawatte"
7,28,7,"Hellbraune gerade Krawatte"
7,28,8,"Blaue gestr. gerade Krawatte"
7,28,9,"Türkise gerade Krawatte"
7,28,10,"Orange gerade Krawatte"
7,28,11,"Blaue gerade Rauten-Krawatte"
7,28,12,"Hellbr. gestr. gerade Krawatte"
7,28,13,"Pinke gerade Krawatte"
7,28,14,"Grüne gerade Rauten-Krawatte"
7,28,15,"Blaue schraff. gerade Krawatte"
7,29,0,"SN-Goldkette"
7,29,1,"SN-Platinkette"
7,30,0,"Totenkopf-Goldkette"
7,30,1,"Totenkopf-Platinkette"
7,31,0,"Sturmhauben-Platinkette"
7,32,0,"Zorse-Goldkette"
7,32,1,"Zorse-Platinkette"
7,33,0,"LC-Goldkette"
7,33,1,"LC-Platinkette"
7,34,0,"Dix-Goldkette"
7,34,1,"Dix-Platinkette"
7,35,0,"Le Chien-Goldkette"
7,35,1,"Le Chien-Platinkette"
7,36,0,"SN-Goldkette"
7,36,1,"SN-Platinkette"
7,37,0,"Totenkopf-Goldkette"
7,37,1,"Totenkopf-Platinkette"
7,38,0,"Sturmhauben-Platinkette"
7,39,0,"Zorse-Goldkette"
7,39,1,"Zorse-Platinkette"
7,40,0,"LC-Goldkette"
7,40,1,"LC-Platinkette"
7,41,0,"Dix-Goldkette"
7,41,1,"Dix-Platinkette"
7,42,0,"Le Chien-Goldkette"
7,42,1,"Le Chien-Platinkette"
7,53,0,"Lockere Gold-Gliederkette"
7,53,1,"Lockere Platin-Gliederkette"
7,54,0,"Gold-Erbskette"
7,54,1,"Platin-Erbskette"
7,55,0,"Gold-Brezelkette"
7,55,1,"Platin-Brezelkette"
7,56,0,"Gold-Panzerkette"
7,56,1,"Platin-Panzerkette"
7,57,0,"Gold-Flachpanzerkette"
7,57,1,"Platin-Flachpanzerkette"
7,58,0,"Schwere Gold-Panzerkette"
7,58,1,"Schwere Platin-Panzerkette"
7,59,0,"Schwere Gold-Rechteckkette"
7,59,1,"Schwere Platin-Rechteckkette"
7,60,0,"Gold-Rechteckkette"
7,60,1,"Platin-Rechteckkette"
7,61,0,"Gold-Himbeerkette"
7,61,1,"Platin-Himbeerkette"
7,62,0,"Gold-Kordelkette"
7,62,1,"Platin-Kordelkette"
7,63,0,"Blauer karierter Wollschal"
7,63,1,"Grüner karierter Wollschal"
7,63,2,"Hellbrauner karierter Wollschal"
7,63,3,"Grauer karierter Wollschal"
7,63,4,"Schwarzer karierter Wollschal"
7,63,5,"Pfirsichf. karierter Wollschal"
7,64,0,"Lockere Gold-Gliederkette"
7,64,1,"Lockere Platin-Gliederkette"
7,65,0,"Gold-Erbskette"
7,65,1,"Platin-Erbskette"
7,66,0,"Gold-Brezelkette"
7,66,1,"Platin-Brezelkette"
7,67,0,"Gold-Panzerkette"
7,67,1,"Platin-Panzerkette"
7,68,0,"Gold-Flachpanzerkette"
7,68,1,"Platin-Flachpanzerkette"
7,69,0,"Schwere Gold-Panzerkette"
7,69,1,"Schwere Platin-Panzerkette"
7,70,0,"Schwere Gold-Rechteckkette"
7,70,1,"Schwere Platin-Rechteckkette"
7,71,0,"Gold-Rechteckkette"
7,71,1,"Platin-Rechteckkette"
7,72,0,"Gold-Himbeerkette"
7,72,1,"Platin-Himbeerkette"
7,73,0,"Gold-Kordelkette"
7,73,1,"Platin-Kordelkette"
7,81,0,"Magnetics-Goldkette"
7,81,1,"Magnetics-Platinkette"
7,82,0,"Magnetics-Goldkette"
7,82,1,"Magnetics-Platinkette"
7,83,0,"Hellbrauner Wüstenschal"
7,83,1,"Khakifarbener Wüstenschal"
7,83,2,"Schwarzer Wüstenschal"
7,84,0,"Schwarze Perlenkette"
7,88,0,"Schwarze Hosenträger"
7,88,1,"Weiße Hosenträger"
7,88,2,"Rote Hosenträger"
7,89,0,"Gold-Felgenkette"
7,89,1,"Platin-Felgenkette"
7,90,0,"Gold-Felgenkette"
7,90,1,"Platin-Felgenkette"
7,91,0,"Gold-Radkappenkette"
7,91,1,"Platin-Radkappenkette"
7,92,0,"Gold-Radkappenkette"
7,92,1,"Platin-Radkappenkette"
7,93,0,"Goldene Perlenkette"
7,93,1,"Perlenkette"
7,99,0,"Epsilon-Medaillon"
7,100,0,"Epsilon-Medaillon"
7,101,0,"Epsilon-Medaillon"
7,103,0,"Hund-mit-Halskrause-Kette"
7,104,0,"Hund-mit-Halskrause-Kette"
7,105,0,"Goldener LS-Anhänger"
7,105,1,"Silberner LS-Anhänger"
7,105,2,"Kupferner LS-Anhänger"
7,106,0,"Goldener LS-Anhänger"
7,106,1,"Silberner LS-Anhänger"
7,106,2,"Kupferner LS-Anhänger"
7,107,0,"Weiß glasierter LS-Anhänger"
7,107,1,"Versilberter LS-Anhänger"
7,107,2,"Zweifarbiger LS-Anhänger"
7,108,0,"Weiß glasierter LS-Anhänger"
7,108,1,"Versilberter LS-Anhänger"
7,108,2,"Zweifarbiger LS-Anhänger"
7,109,0,"Goldene Hundemarken"
7,109,1,"Silberne Hundemarken"
7,109,2,"Bronzene Hundemarken"
7,110,0,"Goldene Hundemarken"
7,110,1,"Silberne Hundemarken"
7,110,2,"Bronzene Hundemarken"
7,111,0,"Goldener L$-Anhänger"
7,111,1,"Silberner L$-Anhänger"
7,111,2,"Zweifarbiger L$-Anhänger"
7,112,0,"Goldener L$-Anhänger"
7,112,1,"Silberner L$-Anhänger"
7,112,2,"Zweifarbiger L$-Anhänger"
7,113,0,"Goldmünzen-Anhänger"
7,113,1,"Silbermünzen-Anhänger"
7,113,2,"Bronzemünzen-Anhänger"
7,114,0,"Goldmünzen-Anhänger"
7,114,1,"Silbermünzen-Anhänger"
7,114,2,"Bronzemünzen-Anhänger"
7,118,0,"Blaue Knicklichtkette"
7,118,1,"Rote Knicklichtkette"
7,118,2,"Pinke Knicklichtkette"
7,118,3,"Gelbe Knicklichtkette"
7,118,4,"Orange Knicklichtkette"
7,118,5,"Grüne Knicklichtkette"
7,118,6,"Festivalknicklichtkette"
7,118,7,"Karnevalknicklichtkette"
7,118,8,"Tropische Knicklichtkette"
7,118,9,"Heiße Knicklichtkette"
7,118,10,"Neonknicklichtkette"
7,118,11,"Partyknicklichtkette"
7,118,12,"Sonnenuntergangsknicklichtk."
7,118,13,"Strahlende Knicklichtkette"
7,118,14,"Sonnenaufgangsknicklichtkette"
7,118,15,"Session-Knicklichtkette"
7,119,0,"Blaue Knicklichtkette"
7,119,1,"Rote Knicklichtkette"
7,119,2,"Pinke Knicklichtkette"
7,119,3,"Gelbe Knicklichtkette"
7,119,4,"Orange Knicklichtkette"
7,119,5,"Grüne Knicklichtkette"
7,119,6,"Festivalknicklichtkette"
7,119,7,"Karnevalknicklichtkette"
7,119,8,"Tropische Knicklichtkette"
7,119,9,"Heiße Knicklichtkette"
7,119,10,"Neonknicklichtkette"
7,119,11,"Partyknicklichtkette"
7,119,12,"Sonnenuntergangsknicklichtk."
7,119,13,"Strahlende Knicklichtkette"
7,119,14,"Sonnenaufgangsknicklichtkette"
7,119,15,"Session-Knicklichtkette"
