ComponentID|DrawableID|TextureID|Name
2|10|3|"Langer Bob, schwarz"
2|10|4|"Langer Bob, braun"
2|10|6|"Langer Bob, helllila"
2|11|0|"Locker, kastanienbraun"
2|11|1|"Locker, blond"
2|11|2|"Locker, rotbraun"
2|11|3|"Locker, schwarz"
2|11|4|"Locker, braun"
2|11|6|"Locker, grün"
2|12|0|"Pixieschnitt, kastanienbraun"
2|12|1|"Pixieschnitt, blond"
2|12|2|"Pixieschnitt, rotbraun"
2|12|3|"Pixieschnitt, schwarz"
2|12|4|"Pixieschnitt, braun"
2|12|5|"Pixieschnitt, blau"
2|13|0|"Rasierter Pony, kastanienbraun"
2|13|1|"Rasierter Pony, blond"
2|13|2|"Rasierter Pony, rotbraun"
2|13|3|"Rasierter Pony, schwarz"
2|13|4|"Rasierter Pony, braun"
2|13|5|"Rasierter Pony, hellblau"
2|14|0|"Dutt, kastanienbraun"
2|14|1|"Dutt, blond"
2|14|2|"Dutt, rotbraun"
2|14|3|"Dutt, schwarz"
2|14|4|"Dutt, braun"
2|15|0|"Lockiger Bob, kastanienbraun"
2|15|1|"Lockiger Bob, blond"
2|15|2|"Lockiger Bob, rotbraun"
2|15|3|"Lockiger Bob, schwarz"
2|15|4|"Lockiger Bob, braun"
2|15|6|"Lockiger Bob, hellrot"
2|16|0|"Pin-up-Girl, kastanienbraun"
2|16|1|"Pin-up-Girl, blond"
2|16|2|"Pin-up-Girl, rotbraun"
2|16|3|"Pin-up-Girl, schwarz"
2|16|4|"Pin-up-Girl, braun"
2|17|0|"Wilder Dutt, kastanienbraun"
2|17|1|"Wilder Dutt, blond"
2|17|2|"Wilder Dutt, rotbraun"
2|17|3|"Wilder Dutt, schwarz"
2|17|4|"Wilder Dutt, braun"
2|18|0|"Flapper-Bob, kastanienbraun"
2|18|1|"Flapper-Bob, blond"
2|18|2|"Flapper-Bob, rotbraun"
2|18|3|"Flapper-Bob, schwarz"
2|18|4|"Flapper-Bob, braun"
2|18|5|"Flapper-Bob, blau"
2|19|0|"Kleiner Dutt, schwarz"
2|19|1|"Kleiner Dutt, braun"
2|19|2|"Kleiner Dutt, rotbraun"
2|19|3|"Kleiner Dutt, kastanienbraun"
2|19|4|"Kleiner Dutt, blond"
2|20|0|"Gelockter Bob, kastanienbraun"
2|20|1|"Gelockter Bob, schwarz"
2|20|2|"Gelockter Bob, rotbraun"
2|20|3|"Gelockter Bob, braun"
2|20|4|"Gelockter Bob, blond"
2|21|0|"Langer Pony, kastanienbraun"
2|21|1|"Langer Pony, blond"
2|21|2|"Langer Pony, rotbraun"
2|21|3|"Langer Pony, schwarz"
2|21|4|"Langer Pony, braun"
2|22|0|"Flechtdutt, kastanienbraun"
2|22|1|"Flechtdutt, blond"
2|22|2|"Flechtdutt, rotbraun"
2|22|3|"Flechtdutt, schwarz"
2|22|4|"Flechtdutt, braun"
2|23|0|"Vokuhila, kastanienbraun"
2|23|1|"Vokuhila, blond"
2|23|2|"Vokuhila, rotbraun"
2|23|3|"Vokuhila, schwarz"
2|23|4|"Vokuhila, braun"
2|25|0|"Gedrückte Flechtreihen"
2|26|0|"Blätter-Flechtreihen"
2|27|0|"Zickzack-Flechtreihen"
2|28|0|"Zöpfe und Pony"
2|29|0|"Wellenzöpfe"
2|30|0|"Wickelzöpfe"
2|31|0|"Gerollte Haartolle"
2|32|0|"Locker zurückgekämmt"
2|33|0|"Zurückgekämmter Undercut"
2|34|0|"Zur Seite gekämmter Undercut"
2|35|0|"Stacheliger Iro"
2|36|0|"Bandana und Flechtzopf"
2|37|0|"Skinbyrd"
2|38|0|"Stufenmod"
2|39|0|"Kurz"
2|40|0|"Stufenbob"
2|41|0|"Zöpfe"
2|42|0|"Pferdeschwanz"
2|43|0|"Iro, geflochten"
2|44|0|"Flechtzöpfe"
2|45|0|"Bob"
2|46|0|"Iro, modisch"
2|47|0|"Bananenfrisur"
2|48|0|"Langer Bob"
2|49|0|"Locker"
2|50|0|"Pixieschnitt"
2|51|0|"Rasierter Pony"
2|52|0|"Dutt"
2|53|0|"Lockiger Bob"
2|54|0|"Wilder Dutt, kastanienbraun"
2|55|0|"Pin-up-Girl, kastanienbraun"
2|56|0|"Kleiner Dutt, schwarz"
2|57|0|"Gelockter Bob, kastanienbraun"
2|58|0|"Flapper-Bob, kastanienbraun"
2|59|0|"Langer Pony, kastanienbraun"
2|60|0|"Flechtdutt, kastanienbraun"
2|61|0|"Vokuhila, kastanienbraun"
2|62|0|"Gedrückte Flechtreihen"
2|63|0|"Blätter-Flechtreihen"
2|64|0|"Zickzack-Flechtreihen"
2|65|0|"Zöpfe und Pony"
2|66|0|"Wellenzöpfe"
2|67|0|"Wickelzöpfe"
2|68|0|"Gerollte Haartolle"
2|69|0|"Locker zurückgekämmt"
2|70|0|"Zurückgekämmter Undercut"
2|71|0|"Zur Seite gekämmter Undercut"
2|72|0|"Stacheliger Iro"
2|73|0|"Bandana und Flechtzopf"
2|74|0|"Stufenmod"
2|75|0|"Skinbyrd"
2|76|0|"Strenger Dutt"
2|77|0|"Kurzer Bob"
2|78|0|"Ohnmächtiger Zorn"
