ComponentID,DrawableID,TextureID,Name
6,3,14,"Blaue karierte Leinenschuhe"
6,3,15,"Pfirsichfarbene Leinenschuhe"
6,4,0,"Schwarze Sportschuhe"
6,4,1,"Weiße Sportschuhe"
6,4,2,"Altweiße Sportschuhe"
6,4,3,"Blaue Sportschuhe"
6,5,0,"Graue Flip-Flops"
6,5,1,"Weiße Flip-Flops"
6,5,10,"Orange Flip-Flops"
6,5,13,"Zyanfarbene Blumen-Flip-Flops"
6,6,0,"Schwarze Lackschuhe"
6,6,1,"Leoparden-Lackschuhe"
6,6,2,"Beige Lackschuhe"
6,6,3,"Kobra-Lackschuhe"
6,7,0,"Nachtschwarze Kampfstiefel"
6,7,1,"Graue zweifarbige Kampfstiefel"
6,7,2,"Rote Kampfstiefel"
6,7,3,"Weiße Kampfstiefel"
6,7,4,"Kaffeebraune Kampfstiefel"
6,7,5,"Weizenfarbene Kampfstiefel"
6,7,6,"Schokobraune Kampfstiefel"
6,7,7,"Tarn-Kampfstiefel"
6,7,8,"Lila Kampfstiefel"
6,7,9,"Olivgrüne Kampfstiefel"
6,7,10,"Braune zweifarbige Kampfstiefel"
6,7,11,"Kupferfarbene Kampfstiefel"
6,7,12,"Türkis-blaue Kampfstiefel"
6,7,13,"Hellbraune Kampfstiefel"
6,7,14,"Sandbraune Kampfstiefel"
6,7,15,"Ockerfarbene Kampfstiefel"
6,8,0,"Schwarze Halbstiefel"
6,8,1,"Graue Halbstiefel"
6,8,2,"Braune Halbstiefel"
6,8,3,"Zweifarbige Halbstiefel"
6,8,4,"Anthrazitgraue Halbstiefel"
6,8,5,"Cremefarbene Halbstiefel"
6,8,6,"Braune Halbstiefel"
6,8,7,"Kobra-Halbstiefel"
6,8,8,"Dschungel-Halbstiefel"
6,8,9,"Geparden-Halbstiefel"
6,8,10,"Rote Halbstiefel"
6,8,11,"Lila Halbstiefel"
6,8,12,"Zickzack-Halbstiefel"
6,8,13,"Pinke Halbstiefel"
6,8,14,"Pollengelbe Halbstiefel"
6,8,15,"Blitzblaue Halbstiefel"
6,9,0,"Schwarze Kniestiefel"
6,9,1,"Hellbraune Kniestiefel"
6,9,2,"Kupferfarbene Kniestiefel"
6,9,3,"Graue Kniestiefel"
6,9,11,"Weiße Kniestiefel"
6,9,12,"Waldtarn-Kniestiefel"
6,10,0,"Lila abgesetzte Laufschuhe"
6,10,1,"Graue Laufschuhe"
6,10,2,"Babyblau abgesetzte Laufschuhe"
6,10,3,"Zweifarbige Laufschuhe"
6,11,0,"Lila High Tops"
6,11,1,"Pink abgesetzte High Tops"
6,11,2,"Zweifarbige High Tops"
6,11,3,"Rot abgesetzte High Tops"
6,13,0,"Anthrazitgrau, abgerundet"
6,13,1,"Golden abgesetzt, abgerundet"
6,13,2,"Pfirsichfarben, abgerundet"
6,13,3,"Pink, abgerundet"
6,13,4,"Zitronengelb, abgerundet"
6,13,5,"Zweifarbig, abgerundet"
6,13,6,"Weizenfarben, abgerundet"
6,13,7,"Pink zweifarbig, abgerundet"
6,13,8,"Rot, abgerundet"
6,13,9,"Leopardenmuster, abgerundet"
6,13,10,"Grün, abgerundet"
6,13,11,"Blau, abgerundet"
6,13,12,"Gestreift, abgerundet"
6,13,13,"Lila, abgerundet"
6,13,14,"Grau zweifarbig, abgerundet"
6,13,15,"Gelb, abgerundet"
6,14,0,"Schwarze offene Schuhe"
6,14,1,"Hellbraune offene Schuhe"
6,14,2,"Braune offene Schuhe"
6,14,3,"Weiße offene Schuhe"
6,14,4,"Gelbe offene Schuhe"
6,14,5,"Blaue offene Schuhe"
6,14,6,"Lila offene Schuhe"
6,14,7,"Marineblaue offene Schuhe"
6,14,8,"Offene Kobra-Schuhe"
6,14,9,"Offene Zebra-Schuhe"
6,14,10,"Himmelblaue offene Schuhe"
6,14,11,"Babyblaue offene Schuhe"
6,14,12,"Pinke offene Schuhe"
6,14,13,"Olivgrüne offene Schuhe"
6,14,14,"Hellpinke offene Schuhe"
6,14,15,"Rote offene Schuhe"
6,15,0,"Kajalschwarze Sandalen"
6,15,1,"Beige Sandalen"
6,15,2,"Türkise Sandalen"
6,15,3,"Schwarz-gelbe Sandalen"
6,15,4,"Graue Sandalen"
6,15,5,"Pinke Sandalen"
6,15,6,"Rote Sandalen"
6,15,7,"Hellbraune Sandalen"
6,15,8,"Blaue Sandalen"
6,15,9,"Ockerfarbene Sandalen"
6,15,10,"Wüstenfarbene Sandalen"
6,15,11,"Indigofarbene Sandalen"
6,15,12,"Glitzernde Sandalen"
6,15,13,"Gestreifte Sandalen"
6,15,14,"Weiße Sandalen"
6,15,15,"Cremefarbene Sandalen"
6,16,0,"Anthrazitgraue Flip-Flops"
6,16,1,"Hellbraune Flip-Flops"
6,16,2,"Blaue Flip-Flops"
6,16,3,"Gutter & Blood Flip-Flops"
6,16,4,"Hummerrote Flip-Flops"
6,16,5,"Grüne Flip-Flops"
6,16,6,"Waldtarn-Flip-Flops"
6,16,7,"Hawaiian Snow Flip-Flops"
6,16,8,"Lila Flip-Flops"
6,16,9,"Pinke Flip-Flops"
6,16,10,"Swingers Flip-Flops"
6,16,11,"Penetrators Flip-Flops"
6,17,0,"Elfenschuhe"
6,19,0,"Olivgrüne Plateauschuhe"
6,19,1,"Türkise Plateauschuhe"
6,19,2,"Erdbraune Plateauschuhe"
6,19,3,"Schwarz-rote Plateauschuhe"
6,19,4,"Schwarz-pinke Plateauschuhe"
6,19,5,"Kitty Plateauschuhe"
6,19,6,"Rouge Plateauschuhe"
6,19,7,"Weiß-pinke Plateauschuhe"
6,19,8,"Weiß-rosa Plateauschuhe"
6,19,9,"Weiß-schwarze Plateauschuhe"
6,19,10,"Bunte Plateauschuhe"
6,19,11,"Blaue Plateauschuhe"
6,20,0,"Gelbe Leoparden-Lackschuhe"
6,20,1,"Olivgrüne Lackschuhe"
6,20,2,"Burgunderrote Lackschuhe"
6,20,3,"Graue Lackschuhe"
6,20,4,"Rote Lackschuhe"
6,20,5,"Pinke Leoparden-Lackschuhe"
6,20,6,"Blaue Lackschuhe"
6,20,7,"Himmelblaue Lackschuhe"
6,20,8,"Neonpinke Lackschuhe"
6,20,9,"Neongelbe Lackschuhe"
6,20,10,"Weiße Lackschuhe"
6,20,11,"Zebra-Lackschuhe"
6,21,0,"Ockerfarbene Kniestiefel"
6,21,1,"Kastanienbraune Kniestiefel"
6,21,2,"Lila Kniestiefel"
6,21,3,"Burgunderrote Kniestiefel"
6,21,4,"Blaue Kniestiefel"
6,21,5,"Rot abgesetzte Kniestiefel"
6,21,6,"Kaffeebraune Kniestiefel"
6,21,7,"Ocker abgesetzte Kniestiefel"
6,21,8,"Lila abgesetzte Kniestiefel"
6,21,9,"Grau abgesetzte Kniestiefel"
6,22,0,"Beige Stulpenstiefel"
6,22,1,"Schwarze Stulpenstiefel"
6,22,2,"Kaffeebraune Stulpenstiefel"
6,22,3,"Weiße Stulpenstiefel"
6,22,4,"Graue Stulpenstiefel"
6,22,5,"Schwarzweiße Stulpenstiefel"
6,22,6,"Olivgrüne Stulpenstiefel"
6,22,7,"Blaue Stulpenstiefel"
6,22,8,"Hellbraune Stulpenstiefel"
6,22,9,"Rot abgesetzte Stulpenstiefel"
6,22,10,"Schokobraune Stulpenstiefel"
6,22,11,"Pink abgesetzte Stulpenstiefel"
6,22,12,"Lila Stulpenstiefel"
6,22,13,"Kupferfarbene Stulpenstiefel"
6,22,14,"Leoparden-Stulpenstiefel"
6,22,15,"Goldnieten-Stulpenstiefel"
6,23,0,"Blaue Glitzerschuhe"
6,23,1,"Rote Glitzerschuhe"
6,23,2,"Weiße Glitzerschuhe"
6,24,0,"Schwarze Fliegerstiefel"
6,25,0,"Schwarze taktische Stiefel"
6,26,0,"Schwarze abgetragene Stiefel"
6,27,0,"Ganz schwarze Backsides"
6,28,0,"Ganz schwarze Sportschuhe"
6,29,0,"Ganz schwarze Oxfords"
6,29,1,"Weiße Oxfords"
6,29,2,"Braune Oxfords"
6,30,0,"Nietenlederstiefel"
6,31,0,"Goldene Knöchelturnschuhe"
6,32,0,"Calypso-Laufschuhe"
6,32,1,"Buzz-Laufschuhe"
6,32,2,"Fresh-Laufschuhe"
6,32,3,"Jinx-Laufschuhe"
6,32,4,"Animal-Laufschuhe"
6,33,0,"Gelbe Turnschuhe mit Stulpen"
6,33,1,"Schw. Leinenschuhe mit Stulpen"
6,33,2,"Graue Leinenschuhe mit Stulpen"
6,33,3,"Weiße Leinenschuhe mit Stulpen"
6,33,4,"Rote Leinenschuhe mit Stulpen"
6,33,5,"Blaue Leinenschuhe mit Stulpen"
6,33,6,"Grüne Leinenschuhe mit Stulpen"
6,33,7,"Br. Leinenschuhe mit Stulpen"
6,35,0,"Keine Schuhe"
6,36,0,"Hellbraune Wanderstiefel"
6,36,1,"Khakifarbene Wanderstiefel"
6,37,0,"Sienafarbene Leder-Mokassins"
6,37,1,"Orange Leder-Mokassins"
6,37,2,"Braune Leder-Mokassins"
6,37,3,"Schwarze Leder-Mokassins"
6,38,0,"Ganz schwarze Cowboystiefel"
6,38,1,"Sienafarbene Cowboystiefel"
6,38,2,"Cremefarbene Cowboystiefel"
6,38,3,"Braune Cowboystiefel"
6,38,4,"Schwarze Cowboystiefel"
6,39,0,"Ganz schwarze Cowboystiefel"
6,39,1,"Sienafarbene Cowboystiefel"
6,39,2,"Cremefarbene Cowboystiefel"
6,39,3,"Braune Cowboystiefel"
6,39,4,"Schwarze Cowboystiefel"
6,42,0,"Hautfarbene runde Lackschuhe"
6,42,1,"Violette runde Lackschuhe"
6,42,2,"Schwarze runde Lackschuhe"
6,42,3,"Blaue runde Lackschuhe"
6,42,4,"Rote runde Lackschuhe"
6,42,5,"Grell pinke runde Lackschuhe"
6,42,6,"Rosa runde Lackschuhe"
6,42,7,"Karmesinrote runde Lackschuhe"
6,42,8,"Blasslila runde Lackschuhe"
6,42,9,"Cremefarbene runde Lacksch."
6,42,10,"Runde Leoparden-Lackschuhe"
6,42,11,"Rot funkelnde runde Lacksch."
6,43,0,"Gelbe Plateau-Turnschuhe"
6,43,1,"Schwarze Plateau-Turnschuhe"
6,43,2,"Graue Plateau-Turnschuhe"
6,43,3,"Weiße Plateau-Turnschuhe"
6,43,4,"Rote Plateau-Turnschuhe"
6,43,5,"Blaue Plateau-Turnschuhe"
6,43,6,"Grüne Plateau-Turnschuhe"
6,43,7,"Braune Plateau-Turnschuhe"
6,44,0,"Gelbe Turnschuh-Stiefel"
6,44,1,"Schwarze Turnschuh-Stiefel"
6,44,2,"Graue Turnschuh-Stiefel"
6,44,3,"Weiße Turnschuh-Stiefel"
6,44,4,"Rote Turnschuh-Stiefel"
6,44,5,"Blaue Turnschuh-Stiefel"
6,44,6,"Grüne Turnschuh-Stiefel"
6,44,7,"Braune Turnschuh-Stiefel"
6,45,0,"Blaue Cowboystiefel"
6,45,1,"Pinke Cowboystiefel"
6,45,2,"Weiße Cowboystiefel"
6,45,3,"Rote Cowboystiefel"
6,45,4,"Weinrote Cowboystiefel"
6,45,5,"Karmesinrote Cowboystiefel"
6,45,6,"Grüne Cowboystiefel"
6,45,7,"Lila Cowboystiefel"
6,45,8,"Orange Cowboystiefel"
6,45,9,"Marineblaue Cowboystiefel"
6,45,10,"Rosa Cowboystiefel"
6,46,0,"Blaue Cowboystiefel"
6,46,1,"Pinke Cowboystiefel"
6,46,2,"Weiße Cowboystiefel"
6,46,3,"Rote Cowboystiefel"
6,46,4,"Weinrote Cowboystiefel"
6,46,5,"Karmesinrote Cowboystiefel"
6,46,6,"Grüne Cowboystiefel"
6,46,7,"Lila Cowboystiefel"
6,46,8,"Orange Cowboystiefel"
6,46,9,"Marineblaue Cowboystiefel"
6,46,10,"Rosa Cowboystiefel"
6,51,0,"Schwarze Schnürstiefel"
6,51,1,"Blutrote Schnürstiefel"
6,51,2,"Braune Schnürstiefel"
6,51,3,"Schwarze abgetr. Schnürstiefel"
6,51,4,"Blutrote abgetr. Schnürstiefel"
6,51,5,"Braune abgetr. Schnürstiefel"
6,52,0,"Schwarze Schnürstiefel"
6,52,1,"Blutrote Schnürstiefel"
6,52,2,"Braune Schnürstiefel"
6,52,3,"Schwarze abgetr. Schnürstiefel"
6,52,4,"Blutrote abgetr. Schnürstiefel"
6,52,5,"Braune abgetr. Schnürstiefel"
6,53,0,"Hellbraune Gurtstiefel"
6,53,1,"Schwarze Gurtstiefel"
6,54,0,"Schwarze offene Stiefel"
6,54,1,"Blutrote offene Stiefel"
6,54,2,"Braune offene Stiefel"
6,54,3,"Schw. abgetr. offene Stiefel"
6,54,4,"Blutrote abgetr. offene Stiefel"
6,54,5,"Braune abgetr. offene Stiefel"
6,55,0,"Schwarze offene Stiefel"
6,55,1,"Blutrote offene Stiefel"
6,55,2,"Braune offene Stiefel"
6,55,3,"Schw. abgetr. offene Stiefel"
6,55,4,"Blutrote abgetr. offene Stiefel"
6,55,5,"Braune abgetr. offene Stiefel"
6,56,0,"Schwarze Wadenstiefel"
6,56,1,"Blutrote Wadenstiefel"
6,56,2,"Hellbraune Wadenstiefel"
6,57,0,"Schwarze Wadenstiefel"
6,57,1,"Blutrote Wadenstiefel"
6,57,2,"Hellbraune Wadenstiefel"
6,59,0,"Hellbraune Gurtstiefel"
6,59,1,"Schwarze Gurtstiefel"
6,60,0,"Pfirsichfarbene Turnschuhe"
6,60,1,"Lila Turnschuhe"
6,60,2,"Blaue Turnschuhe"
6,60,3,"Bronzefarbene Turnschuhe"
6,60,4,"Perlmuttfarbene Turnschuhe"
6,60,5,"Kupferfarbene Turnschuhe"
6,60,6,"Silberne Turnschuhe"
6,60,7,"Grüne Turnschuhe"
6,60,8,"Kirschrote Turnschuhe"
6,60,9,"Weiße Turnschuhe"
6,60,10,"Schwarze Turnschuhe"
6,60,11,"Rosa Turnschuhe"
6,62,0,"Blaue Digitaltarn-Crossschuhe"
6,62,1,"Braune Digitaltarn-Crossschuhe"
6,62,2,"Grüne Digitaltarn-Crossschuhe"
6,62,3,"Graue Digitaltarn-Crossschuhe"
6,62,4,"Pfirsichf. Digitaltarn-Crosssch."
6,62,5,"Herbsttarn-Crossschuhe"
6,62,6,"Dunkle Waldtarn-Crossschuhe"
6,62,7,"Crosshatch-Crossschuhe"
6,62,8,"Moosgr. Digitaltarn-Crosssch."
6,62,9,"Graue Waldtarn-Crossschuhe"
6,62,10,"Aquablaue Tarn-Crossschuhe"
6,62,11,"Splitter-Crossschuhe"
6,62,12,"Kontrasttarn-Crossschuhe"
6,62,13,"Pflasterstein-Crossschuhe"
6,62,14,"Pfirsichf. Tarn-Crossschuhe"
6,62,15,"Pinselstrich-Crossschuhe"
6,62,16,"Flecktarn-Crossschuhe"
6,62,17,"Helle Waldtarn-Crossschuhe"
6,62,18,"Moosgrüne Crossschuhe"
6,62,19,"Sandbraune Crossschuhe"
6,62,20,"Schwarze Crossschuhe"
6,62,21,"Schiefergraue Crossschuhe"
6,62,22,"Weiße Crossschuhe"
6,62,23,"Braune Crossschuhe"
6,62,24,"Grüne Crossschuhe"
6,62,25,"Rote Crossschuhe"
6,63,0,"Schwarze Tech-Stiefel"
6,63,1,"Beige Tech-Stiefel"
6,63,2,"Braune Tech-Stiefel"
6,63,3,"Moosgrüne Tech-Stiefel"
6,63,4,"Gelbbraune Tech-Stiefel"
6,63,5,"Giftige Tech-Stiefel"
6,63,6,"Wüstenbeige Tech-Stiefel"
6,63,7,"Schokoladenbr. Tech-Stiefel"
6,64,0,"Schwarze Tech-Stiefel"
6,64,1,"Beige Tech-Stiefel"
6,64,2,"Braune Tech-Stiefel"
6,64,3,"Moosgrüne Tech-Stiefel"
6,64,4,"Gelbbraune Tech-Stiefel"
6,64,5,"Giftige Tech-Stiefel"
6,64,6,"Wüstenbeige Tech-Stiefel"
6,64,7,"Schokoladenbr. Tech-Stiefel"
6,65,0,"Wüstenbeige taktische Stiefel"
6,65,1,"Salbeigrüne taktische Stiefel"
6,65,2,"Blaue taktische Stiefel"
6,65,3,"Khakifarbene taktische Stiefel"
6,65,4,"Anthrazitgraue taktische Stiefel"
6,65,5,"Walnussbraune taktische Stief."
6,65,6,"Silberne taktische Stiefel"
6,65,7,"Olivgrüne taktische Stiefel"
6,66,0,"Wüstenbeige taktische Stiefel"
6,66,1,"Salbeigrüne taktische Stiefel"
6,66,2,"Blaue taktische Stiefel"
6,66,3,"Khakifarbene taktische Stiefel"
6,66,4,"Anthrazitgraue taktische Stiefel"
6,66,5,"Walnussbraune taktische Stief."
6,66,6,"Silberne taktische Stiefel"
6,66,7,"Olivgrüne taktische Stiefel"
6,68,0,"Klassische Moc-Stiefel"
6,68,1,"Schwarze Moc-Stiefel"
6,68,2,"Anthrazitgraue Moc-Stiefel"
6,68,3,"Schokobraune Moc-Stiefel"
6,68,4,"Hellbraune Moc-Stiefel"
6,68,5,"Rostbraune Moc-Stiefel"
6,68,6,"Rostrote Moc-Stiefel"
6,69,0,"Klassische Moc-Stiefel"
6,69,1,"Schwarze Moc-Stiefel"
6,69,2,"Anthrazitgraue Moc-Stiefel"
6,69,3,"Schokobraune Moc-Stiefel"
6,69,4,"Hellbraune Moc-Stiefel"
6,69,5,"Rostbraune Moc-Stiefel"
6,69,6,"Rostrote Moc-Stiefel"
6,73,0,"Erdbraune schwere Stiefel"
6,73,1,"Einfarbige schwere Stiefel"
6,73,2,"Grau-rote schwere Stiefel"
6,73,3,"Schwere Stiefel in Graustufen"
6,73,4,"Khakifarbene schwere Stiefel"
6,73,5,"Hellbraune schwere Stiefel"
6,73,6,"Rostbraune schwere Stiefel"
6,73,7,"Schwere Waldtarn-Stiefel"
6,73,8,"Schwere aquabl. Tarn-Stiefel"
6,73,9,"Schwere Zyan-Tarn-Stiefel"
6,73,10,"Schwere pinke Tarn-Stiefel"
6,73,11,"Schwere graue Tarn-Stiefel"
6,73,12,"Blau-braune schwere Stiefel"
6,73,13,"Marineblau-br. schwere Stiefel"
6,73,14,"Schwere Hahnentritt-Stiefel"
6,73,15,"Blaue schwere Stiefel"
6,73,16,"Orange schwere Stiefel"
6,73,17,"Rote schwere Stiefel"
6,73,18,"Moosgrüne schwere Stiefel"
6,73,19,"Dunkelblaue schwere Stiefel"
6,73,20,"Schwere Herbsttarn-Stiefel"
6,73,21,"Schwere Splitter-Stiefel"
6,73,22,"Rot-weiße schwere Stiefel"
6,73,23,"Schwarz-rote schwere Stiefel"
6,73,24,"Schwarz-blaue schwere Stiefel"
6,73,25,"Schokobraune schwere Stiefel"
6,74,0,"Erdbraune schwere Stiefel"
6,74,1,"Einfarbige schwere Stiefel"
6,74,2,"Grau-rote schwere Stiefel"
6,74,3,"Schwere Stiefel in Graustufen"
6,74,4,"Khakifarbene schwere Stiefel"
6,74,5,"Hellbraune schwere Stiefel"
6,74,6,"Rostbraune schwere Stiefel"
6,74,7,"Schwere Waldtarn-Stiefel"
6,74,8,"Schwere aquabl. Tarn-Stiefel"
6,74,9,"Schwere Zyan-Tarn-Stiefel"
6,74,10,"Schwere pinke Tarn-Stiefel"
6,74,11,"Schwere graue Tarn-Stiefel"
6,74,12,"Blau-braune schwere Stiefel"
6,74,13,"Marineblau-br. schwere Stiefel"
6,74,14,"Schwere Hahnentritt-Stiefel"
6,74,15,"Blaue schwere Stiefel"
6,74,16,"Orange schwere Stiefel"
6,74,17,"Rote schwere Stiefel"
6,74,18,"Moosgrüne schwere Stiefel"
6,74,19,"Dunkelblaue schwere Stiefel"
6,74,20,"Schwere Herbsttarn-Stiefel"
6,74,21,"Schwere Splitter-Stiefel"
6,74,22,"Rot-weiße schwere Stiefel"
6,74,23,"Schwarz-rote schwere Stiefel"
6,74,24,"Schwarz-blaue schwere Stiefel"
6,74,25,"Schokobraune schwere Stiefel"
6,75,0,"Einfarbige Schneestiefel"
6,75,1,"Schwarz-sandbr. Schneestiefel"
6,75,2,"Schwarz-blaue Schneestiefel"
6,75,3,"Leder-Schneestiefel"
6,75,4,"Grau-gelbe Schneestiefel"
6,75,5,"Herbsttarn-Schneestiefel"
6,75,6,"Schwarz-braune Schneestiefel"
6,75,7,"Braune Schneestiefel"
6,75,8,"Schwarz-hellbr. Schneestiefel"
6,75,9,"Weiße Schneestiefel"
6,75,10,"Waldtarn-Schneestiefel"
6,75,11,"Schiefergraue Schneestiefel"
6,75,12,"Hellbraune Schneestiefel"
6,75,13,"Moosgrüne Schneestiefel"
6,75,14,"Khakifarbene Schneestiefel"
6,75,15,"Graue Schneestiefel"
6,75,16,"Anthrazitgraue Schneestiefel"
6,75,17,"Rote Schneestiefel"
6,75,18,"Orange Schneestiefel"
6,75,19,"Blaue Schneestiefel"
6,75,20,"Marineblaue Schneestiefel"
6,75,21,"Erdbraune Schneestiefel"
6,75,22,"Hellblaue Schneestiefel"
6,75,23,"Blau-braune Schneestiefel"
6,75,24,"Graue Tarn-Schneestiefel"
6,75,25,"Aquablaue Tarn-Schneestiefel"
6,76,0,"Einfarbige Schneestiefel"
6,76,1,"Schwarz-sandbr. Schneestiefel"
6,76,2,"Schwarz-blaue Schneestiefel"
6,76,3,"Leder-Schneestiefel"
6,76,4,"Grau-gelbe Schneestiefel"
6,76,5,"Herbsttarn-Schneestiefel"
6,76,6,"Schwarz-braune Schneestiefel"
6,76,7,"Braune Schneestiefel"
6,76,8,"Schwarz-hellbr. Schneestiefel"
6,76,9,"Weiße Schneestiefel"
6,76,10,"Waldtarn-Schneestiefel"
6,76,11,"Schiefergraue Schneestiefel"
6,76,12,"Hellbraune Schneestiefel"
6,76,13,"Moosgrüne Schneestiefel"
6,76,14,"Khakifarbene Schneestiefel"
6,76,15,"Graue Schneestiefel"
6,76,16,"Anthrazitgraue Schneestiefel"
6,76,17,"Rote Schneestiefel"
6,76,18,"Orange Schneestiefel"
6,76,19,"Blaue Schneestiefel"
6,76,20,"Marineblaue Schneestiefel"
6,76,21,"Erdbraune Schneestiefel"
6,76,22,"Hellblaue Schneestiefel"
6,76,23,"Blau-braune Schneestiefel"
6,76,24,"Graue Tarn-Schneestiefel"
6,76,25,"Aquablaue Tarn-Schneestiefel"
6,77,0,"Schwarze Catsuit-Lackschuhe"
6,77,1,"Graue Catsuit-Lackschuhe"
6,77,2,"Dunkelbr. Catsuit-Lackschuhe"
6,77,3,"Hellbraune Catsuit-Lackschuhe"
6,77,4,"Gelbe Catsuit-Lackschuhe"
6,79,0,"Retro-Laufs. m. lila Welle"
6,79,1,"Mitternachts-Retro-Laufschuhe"
6,79,2,"Sonnenuntergangs-Retro-Laufs."
6,79,3,"Grüne Retro-Laufschuhe"
6,79,4,"Cremef.-pinke Retro-Laufschuhe"
6,79,5,"Schwarzrote Retro-Laufschuhe"
6,79,6,"Grau-orange Retro-Laufschuhe"
6,79,11,"Retro-Laufs. m. oranger Welle"
6,79,12,"Retro-Laufs. m. pinker Welle"
6,79,13,"Weiß-orange Retro-Laufschuhe"
6,79,14,"Bunte Retro-Laufschuhe"
6,79,15,"Aschgraue Retro-Laufschuhe"
6,79,16,"Salbeigrüne Retro-Laufschuhe"
6,79,17,"Grauton-Retro-Laufschuhe"
6,79,18,"Blaue Retro-Laufschuhe"
6,79,19,"Rote Retro-Laufschuhe"
6,79,20,"Graustufen-Retro-Laufschuhe"
6,79,21,"Retro-Laufs. m. blauer Welle"
6,79,22,"Weiße Retro-Laufschuhe"
6,79,23,"Graphitgraue Retro-Laufschuhe"
6,79,24,"Mokkabraune Retro-Laufschuhe"
6,79,25,"Einfarbige Retro-Laufschuhe"
6,80,0,"Retro-Laufs. m. lila Welle"
6,80,1,"Mitternachts-Retro-Laufschuhe"
6,80,2,"Sonnenuntergangs-Retro-Laufs."
6,80,3,"Grüne Retro-Laufschuhe"
6,80,4,"Cremef.-pinke Retro-Laufschuhe"
6,80,5,"Schwarzrote Retro-Laufschuhe"
6,80,6,"Grau-orange Retro-Laufschuhe"
6,80,11,"Retro-Laufs. m. oranger Welle"
6,80,12,"Retro-Laufs. m. pinker Welle"
6,80,13,"Weiß-orange Retro-Laufschuhe"
6,80,14,"Bunte Retro-Laufschuhe"
6,80,15,"Aschgraue Retro-Laufschuhe"
6,80,16,"Salbeigrüne Retro-Laufschuhe"
6,80,17,"Grauton-Retro-Laufschuhe"
6,80,18,"Blaue Retro-Laufschuhe"
6,80,19,"Rote Retro-Laufschuhe"
6,80,20,"Graustufen-Retro-Laufschuhe"
6,80,21,"Retro-Laufs. m. blauer Welle"
6,80,22,"Weiße Retro-Laufschuhe"
6,80,23,"Graphitgraue Retro-Laufschuhe"
6,80,24,"Mokkabraune Retro-Laufschuhe"
6,80,25,"Einfarbige Retro-Laufschuhe"
6,81,0,"Weißblaue LED-Schuhe"
6,81,1,"Weißgrüne LED-Schuhe"
6,81,2,"Weißpinke LED-Schuhe"
6,81,3,"Weißrote LED-Schuhe"
6,81,4,"Graublaue LED-Schuhe"
6,81,5,"Graugrüne LED-Schuhe"
6,81,6,"Graupinke LED-Schuhe"
6,81,7,"Graurote LED-Schuhe"
6,81,8,"Schwarzblaue LED-Schuhe"
6,81,9,"Schwarzgrüne LED-Schuhe"
6,81,10,"Schwarzpinke LED-Schuhe"
6,81,11,"Schwarzrote LED-Schuhe"
6,81,12,"Pinkblaue LED-Schuhe"
6,81,13,"Pink-grüne LED-Schuhe"
6,81,14,"Aschgraupinke LED-Schuhe"
6,81,15,"Rote LED-Schuhe"
6,81,16,"Blaue bedruckte LED-Schuhe"
6,81,17,"Grüne bedruckte LED-Schuhe"
6,81,18,"Pinke bedruckte LED-Schuhe"
6,81,19,"Rote bedruckte LED-Schuhe"
6,81,20,"Rote Tarn-LED-Schuhe"
6,81,21,"Pinke Tarn-LED-Schuhe"
