ComponentID,DrawableID,TextureID,Name
1,16,1,"Lila breite Broker-Brille"
1,16,2,"Orange breite Broker-Brille"
1,16,3,"Rote breite Broker-Brille"
1,16,4,"Karmesinrote breite Broker-Brille"
1,16,5,"Grüne breite Broker-Brille"
1,16,6,"Gelbe breite Broker-Brille"
1,16,7,"Goldbraune breite Modebrille"
1,16,8,"Schwarze breite Modebrille"
1,16,9,"Weiße breite Modebrille"
1,17,0,"Elegant, Silber"
1,17,1,"Elegant, Gold"
1,17,2,"Elegant, braun"
1,17,3,"Elegant, Stahl, grell getönt"
1,17,4,"Elegant, Stahl, dunkel getönt"
1,17,5,"Elegant, schwarz-gelb"
1,17,6,"Elegant, anthrazitgrau"
1,17,7,"Elegant, schwarz"
1,17,8,"Goldbraune elegante Brille"
1,17,9,"Schwarze elegante Brille"
1,17,10,"Weiße elegante Brille"
1,18,0,"Edelbrille, Gold"
1,18,1,"Edelbrille, Stahl"
1,18,2,"Edelbrille, schwarz"
1,18,3,"Edelbrille, Silber"
1,18,4,"Edelbrille, blau"
1,18,5,"Edelbrille, Bronze, grell getönt"
1,18,6,"Edelbrille, weiß, dunkel getönt"
1,18,7,"Edelbrille, Silber, rot getönt"
1,18,8,"Goldbraune Edel-Modebrille"
1,18,9,"Schwarze Edel-Modebrille"
1,18,10,"Weiße Edel-Modebrille"
1,19,0,"Schwarzgoldene Trends"
1,19,1,"Schwarzsilberne Trends"
1,19,2,"Zweifarbige Trends"
1,19,3,"Grüne Trends"
1,19,4,"Karmesinrote Trends"
1,19,5,"Schwarzorange Trends"
1,19,6,"Graue Trends"
1,19,7,"Weißgoldene Trends"
1,19,8,"Goldbraune Trend-Modebrille"
1,19,9,"Schwarze Trend-Modebrille"
1,19,10,"Weiße Trend-Modebrille"
1,20,0,"Sonnenuntergangs-Docks"
1,20,1,"Braune Docks"
1,20,2,"Schwarze Docks"
1,20,3,"Karierte Docks"
1,20,4,"Weiße Docks"
1,20,5,"Rote Docks"
1,20,6,"Karmesinrote Docks"
1,20,7,"Gelb-schwarze Docks"
1,20,8,"Goldbraune Dock-Modebrille"
1,20,9,"Schwarze Dock-Modebrille"
1,20,10,"Weiße Dock-Modebrille"
1,21,0,"Sternrahmenbrille"
1,22,0,"Sternenbannerbrille"
1,24,0,"Hellbraune Outlaw-Schutzbrille"
1,24,1,"Schwarze Outlaw-Schutzbrille"
1,24,2,"Mono-Outlaw-Schutzbrille"
1,24,3,"Blutrote Outlaw-Schutzbrille"
1,24,4,"Blaue Outlaw-Schutzbrille"
1,24,5,"Beige Outlaw-Schutzbrille"
1,25,0,"Rot-blaue Urban-Skibrille"
1,25,1,"Gelbe Urban-Skibrille"
1,25,2,"Grüne Urban-Skibrille"
1,25,3,"Blau-violette Urban-Skibrille"
1,25,4,"Graustufen-Urban-Skibrille"
1,25,5,"Pinke Urban-Skibrille"
1,25,6,"Orange Urban-Skibrille"
1,25,7,"Braune Urban-Skibrille"
1,28,0,"Pilotenbrille mit Punktverlauf"
1,28,1,"Orangegetönte Pilotenbrille"
1,28,2,"Walnussbraune Pilotenbrille"
1,28,3,"Horizont-Pilotenbrille"
1,28,4,"Pilotenbrille mit lila Ranken"
1,28,5,"Fischgräten-Pilotenbrille"
1,28,6,"Goldgetönte Pilotenbrille"
1,28,7,"Magentagetönte Pilotenbrille"
1,28,8,"Blaugetönte Pilotenbrille"
1,28,9,"Blaue Rauten-Pilotenbrille"
1,28,10,"Pilotenbr. mit schwarzem Rand"
1,28,11,"Pilotenbr. mit weißem Rand"
1,29,0,"Schwarze, tiefe Sonnenbrille"
1,29,1,"Zweifarbige, tiefe Sonnenbr."
1,29,2,"Weiße, tiefe Sonnenbrille"
1,29,3,"Rote, tiefe Sonnenbrille"
1,29,4,"Aquablaue, tiefe Sonnenbrille"
1,29,5,"Grüne, tiefe Sonnenbrille"
1,29,6,"Grüne, tiefe Urban-Sonnenbr."
1,29,7,"Pinke, tiefe Urban-Sonnenbr."
1,29,8,"Weiße, tiefe Sonnenbrille"
1,29,9,"Tiefe Splitter-Sonnenbrille"
1,29,10,"Tiefe Zebra-Sonnenbrille"
1,29,11,"Tiefe Hahnentritt-Sonnenbr."
1,29,12,"Gedeckte, tiefe Sonnenbrille"
1,29,13,"Tiefe Sonnenaufgang-Sonn."
1,29,14,"Gestreifte, tiefe Sonnenbr."
1,29,15,"Einfarbige, tiefe Sonnenbr."
1,29,16,"Schwarze FOS-Sonnenbrille"
1,29,17,"Rote FOS-Sonnenbrille"
1,29,18,"Blaue FOS-Sonnenbrille"
1,29,19,"Weiße FOS-Sonnenbrille"
1,30,0,"Blau-pinke Knicklichtbrille"
1,30,1,"Rote Knicklichtbrille"
1,30,2,"Orange Knicklichtbrille"
1,30,3,"Gelbe Knicklichtbrille"
1,30,4,"Grüne Knicklichtbrille"
1,30,5,"Blaue Knicklichtbrille"
1,30,6,"Pinke Knicklichtbrille"
1,30,7,"Blau-magenta Knicklichtbrille"
1,30,8,"Lila-gelbe Knicklichtbrille"
1,30,9,"Blau-gelbe Knicklichtbrille"
1,30,10,"Pink-gelbe Knicklichtbrille"
1,30,11,"Rot-gelbe Knicklichtbrille"
1,31,0,"Übergr. Sonnenbrille, Mitternacht"
1,31,1,"Übergr. Sonnenbrille, Sonnenunt."
1,31,2,"Übergr. Sonnenbrille, schwarz"
1,31,3,"Übergr. Sonnenbrille, blau"
1,31,4,"Übergr. Sonnenbrille, gold"
1,31,5,"Übergr. Sonnenbrille, grün"
1,31,6,"Übergr. Sonnenbrille, orange"
1,31,7,"Übergr. Sonnenbrille, rot"
1,31,8,"Übergr. Sonnenbrille, pink"
1,31,9,"Übergr. Sonnenbrille, gelb"
1,31,10,"Übergr. Sonnenbrille, zitroneng."
1,31,11,"Übergr. Sonnenbrille, Goldgestell"
1,32,0,"Runde Sonnenbrille, weiß kariert"
1,32,1,"Runde Sonnenbrille, pink kariert"
1,32,2,"Runde Sonnenbrille, gelb kariert"
1,32,3,"Runde Sonnenbrille, rot kariert"
1,32,4,"Weiße runde Sonnenbrille"
1,32,5,"Schwarze runde Sonnenbrille"
1,32,6,"Runde Sonnenbrille, pink"
1,32,7,"Runde Sonnenbrille, blau"
1,32,8,"Runde Sonnenbrille, grün kariert"
1,32,9,"Runde Sonnenbrille, blau kariert"
1,32,10,"Runde Sonnenbrille, oran. kariert"
1,32,11,"Runde Sonnenbrille, grün"
1,33,0,"Braune eckige Sonnenbrille"
1,33,1,"Gelbe eckige Sonnenbrille"
1,33,2,"Schwarze eckige Sonnenbrille"
1,33,3,"Marmorierte eckige Sonnenbrille"
1,33,4,"Grüne eckige Sonnenbrille"
1,33,5,"Rote eckige Sonnenbrille"
1,33,6,"Eckige Sonnenbrille, pink"
1,33,7,"Eckige Sonnenbrille, blau"
1,33,8,"Weiße eckige Sonnenbrille"
1,33,9,"Pinke eckige Sonnenbrille"
1,33,10,"Komplett weiße eckige Sonnenb."
1,33,11,"Einfarbige eckige Sonnenbrille"
1,34,0,"Einfarbige eckige Sonnenbrille"
