ComponentID,DrawableID,TextureID,Name
1,24,1,"Bunte Freizeitbrille"
1,24,2,"Marmorierte Freizeitbrille"
1,24,3,"Rote Freizeitbrille"
1,24,4,"Weiße Freizeitbrille"
1,24,5,"Tarnfarbene Freizeitbrille"
1,24,6,"Zitronengelbe Freizeitbrille"
1,24,7,"Blutrote Freizeitbrille"
1,24,8,"Goldbraune Freizeit-Modebrille"
1,24,9,"Schwarze Freizeit-Modebrille"
1,24,10,"Weiße Freizeit-Modebrille"
1,26,0,"Hellbraune Outlaw-Schutzbrille"
1,26,1,"Schwarze Outlaw-Schutzbrille"
1,26,2,"Mono-Outlaw-Schutzbrille"
1,26,3,"Blutrote Outlaw-Schutzbrille"
1,26,4,"Blaue Outlaw-Schutzbrille"
1,26,5,"Beige Outlaw-Schutzbrille"
1,27,0,"Rot-blaue Urban-Skibrille"
1,27,1,"Gelbe Urban-Skibrille"
1,27,2,"Grüne Urban-Skibrille"
1,27,3,"Blau-violette Urban-Skibrille"
1,27,4,"Graustufen-Urban-Skibrille"
1,27,5,"Pinke Urban-Skibrille"
1,27,6,"Orange Urban-Skibrille"
1,27,7,"Braune Urban-Skibrille"
1,30,0,"Pilotenbrille mit Punktverlauf"
1,30,1,"Orangegetönte Pilotenbrille"
1,30,2,"Walnussbraune Pilotenbrille"
1,30,3,"Horizont-Pilotenbrille"
1,30,4,"Pilotenbrille mit lila Ranken"
1,30,5,"Fischgräten-Pilotenbrille"
1,30,6,"Goldgetönte Pilotenbrille"
1,30,7,"Magentagetönte Pilotenbrille"
1,30,8,"Blaugetönte Pilotenbrille"
1,30,9,"Blaue Rauten-Pilotenbrille"
1,30,10,"Pilotenbr. mit schwarzem Rand"
1,30,11,"Pilotenbr. mit weißem Rand"
1,31,0,"Schwarze, tiefe Sonnenbrille"
1,31,1,"Zweifarbige, tiefe Sonnenbr."
1,31,2,"Weiße, tiefe Sonnenbrille"
1,31,3,"Rote, tiefe Sonnenbrille"
1,31,4,"Aquablaue, tiefe Sonnenbrille"
1,31,5,"Grüne, tiefe Sonnenbrille"
1,31,6,"Grüne, tiefe Urban-Sonnenbr."
1,31,7,"Pinke, tiefe Urban-Sonnenbr."
1,31,8,"Weiße, tiefe Sonnenbrille"
1,31,9,"Tiefe Splitter-Sonnenbrille"
1,31,10,"Tiefe Zebra-Sonnenbrille"
1,31,11,"Tiefe Hahnentritt-Sonnenbr."
1,31,12,"Gedeckte, tiefe Sonnenbrille"
1,31,13,"Tiefe Sonnenaufgang-Sonn."
1,31,14,"Gestreifte, tiefe Sonnenbr."
1,31,15,"Einfarbige, tiefe Sonnenbr."
1,31,16,"Schwarze FOS-Sonnenbrille"
1,31,17,"Rote FOS-Sonnenbrille"
1,31,18,"Blaue FOS-Sonnebrille"
1,31,19,"Weiße FOS-Sonnenbrille"
1,32,0,"Blau-pinke Knicklichtbrille"
1,32,1,"Rote Knicklichtbrille"
1,32,2,"Orange Knicklichtbrille"
1,32,3,"Gelbe Knicklichtbrille"
1,32,4,"Grüne Knicklichtbrille"
1,32,5,"Blaue Knicklichtbrille"
1,32,6,"Pinke Knicklichtbrille"
1,32,7,"Blau-magenta Knicklichtbrille"
1,32,8,"Lila-gelbe Knicklichtbrille"
1,32,9,"Blau-gelbe Knicklichtbrille"
1,32,10,"Pink-gelbe Knicklichtbrille"
1,32,11,"Rot-gelbe Knicklichtbrille"
1,33,0,"Übergr. Sonnenbrille, Mitternacht"
1,33,1,"Übergr. Sonnenbrille, Sonnenunt."
1,33,2,"Übergr. Sonnenbrille, schwarz"
1,33,3,"Übergr. Sonnenbrille, blau"
1,33,4,"Übergr. Sonnenbrille, gold"
1,33,5,"Übergr. Sonnenbrille, grün"
1,33,6,"Übergr. Sonnenbrille, orange"
1,33,7,"Übergr. Sonnenbrille, rot"
1,33,8,"Übergr. Sonnenbrille, pink"
1,33,9,"Übergr. Sonnenbrille, gelb"
1,33,10,"Übergr. Sonnenbrille, zitroneng."
1,33,11,"Übergr. Sonnenbrille, Goldgestell"
1,34,0,"Runde Sonnenbrille, weiß kariert"
1,34,1,"Runde Sonnenbrille, pink kariert"
1,34,2,"Runde Sonnenbrille, gelb kariert"
1,34,3,"Runde Sonnenbrille, rot kariert"
1,34,4,"Weiße runde Sonnenbrille"
1,34,5,"Schwarze runde Sonnenbrille"
1,34,6,"Runde Sonnenbrille, pink"
1,34,7,"Runde Sonnenbrille, blau"
1,34,8,"Runde Sonnenbrille, grün kariert"
1,34,9,"Runde Sonnenbrille, blau kariert"
1,34,10,"Runde Sonnenbrille, oran. kariert"
1,34,11,"Runde Sonnenbrille, grün"
1,35,0,"Braune eckige Sonnenbrille"
1,35,1,"Gelbe eckige Sonnenbrille"
1,35,2,"Schwarze eckige Sonnenbrille"
1,35,3,"Marmorierte eckige Sonnenbrille"
1,35,4,"Grüne eckige Sonnenbrille"
1,35,5,"Rote eckige Sonnenbrille"
1,35,6,"Eckige Sonnenbrille, pink"
1,35,7,"Eckige Sonnenbrille, blau"
1,35,8,"Weiße eckige Sonnenbrille"
1,35,9,"Pinke eckige Sonnenbrille"
1,35,10,"Komplett weiße eckige Sonnenb."
1,35,11,"Einfarbige eckige Sonnenbrille"
